run_id,strategy,oracle,cumulative_llm_calls,cumulative_labels,pp_f1w
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,800,798,0.7232191007224006
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,850,847,0.728290062852207
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,900,897,0.7433102556383185
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,950,947,0.7638035783439464
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,1000,997,0.768804162305031
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,1050,1047,0.7806570990523584
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,1100,1097,0.7865270194198831
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,1150,1147,0.7911969535221411
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,1200,1197,0.7981599840833432
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,1250,1247,0.8004701367937311
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,50,50,0.621453387098813
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,100,100,0.6271607494217267
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,150,149,0.6228588795672243
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,200,198,0.6357169707151749
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,250,248,0.6365079114918638
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,300,298,0.6353308383203501
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,350,348,0.6470182708139024
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,400,397,0.6422769175904387
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,450,447,0.6380127238940049
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,500,497,0.6553919966167483
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,550,547,0.6704876348100276
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,600,597,0.6718440892351001
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,650,646,0.6879245460768708
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,700,696,0.6875334397339605
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,750,740,0.6973461163190623
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,800,789,0.7025926059356287
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,850,838,0.7206711304313327
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,900,888,0.7333283869914574
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,950,931,0.7548779355042657
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,1000,978,0.7638035783439464
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,1050,1028,0.7674017020613495
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,1100,1078,0.7759343844551971
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,1150,1128,0.7806570990523584
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,1200,1178,0.7876966402234447
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,1250,1224,0.7935234690340085
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,50,50,0.6219704413082003
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,100,100,0.6238796944724694
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,150,149,0.6233718201816931
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,200,198,0.6326186362469384
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,250,248,0.6312327047740935
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,300,297,0.6260418308915547
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,350,346,0.6375129403734089
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,400,394,0.6319067458145456
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,450,443,0.6313903082532144
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,500,489,0.6554284352712186
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,550,537,0.6590608356711206
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,600,585,0.6590608356711206
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,650,633,0.6658124410933881
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,700,683,0.6618111332576274
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,750,722,0.6699250875868777
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,800,766,0.6767307558840555
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,850,809,0.681672189651668
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,900,853,0.6945210975021118
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,950,888,0.7219145197686991
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,1000,926,0.7319657588635222
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,1050,962,0.7347337775919112
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,1100,999,0.7541351562004853
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,1150,1040,0.7546007898577568
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,1200,1078,0.7584465780469433
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,1250,1116,0.7608496373306832
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,50,50,0.6186338095892014
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,100,100,0.6186338095892014
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,150,148,0.6186338095892014
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,200,196,0.6207557191687963
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,250,246,0.6214386797801731
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,300,295,0.6217697050943769
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,350,344,0.6484998365490834
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,400,394,0.6400970604377045
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,450,444,0.638168928550646
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,500,492,0.6544820416968573
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,550,540,0.6686875545952318
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,600,589,0.680446832710272
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,650,637,0.689797690170671
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,700,683,0.6947087950751997
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,750,713,0.7158775138615382
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,800,759,0.7197128027493656
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,850,804,0.7273267687755315
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,900,851,0.7376412833891943
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,950,890,0.763585615051668
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,1000,933,0.7767327379184271
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,1050,970,0.7755455055207688
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,1100,1004,0.7787169690725535
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,1150,1047,0.7753474407303603
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,1200,1083,0.7767327379184271
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,1250,1115,0.7822729605967144
hybrid_llm_periodic_temporal,hybrid,llm,50,50,0.6104658413533244
hybrid_llm_periodic_temporal,hybrid,llm,100,100,0.6162497642959234
hybrid_llm_periodic_temporal,hybrid,llm,150,150,0.6303421232445541
hybrid_llm_periodic_temporal,hybrid,llm,200,200,0.6503114085238184
hybrid_llm_periodic_temporal,hybrid,llm,250,250,0.6645834143259455
hybrid_llm_periodic_temporal,hybrid,llm,300,300,0.6888609070022251
hybrid_llm_periodic_temporal,hybrid,llm,350,350,0.6865980772349685
hybrid_llm_periodic_temporal,hybrid,llm,400,400,0.7003395196169591
hybrid_llm_periodic_temporal,hybrid,llm,450,450,0.6990300111921175
hybrid_llm_periodic_temporal,hybrid,llm,500,500,0.7329326121776554
hybrid_llm_periodic_temporal,hybrid,llm,550,550,0.733615687081417
hybrid_llm_periodic_temporal,hybrid,llm,600,600,0.7413654331521135
hybrid_llm_periodic_temporal,hybrid,llm,650,649,0.7403936163630986
hybrid_llm_periodic_temporal,hybrid,llm,700,699,0.7348675034867503
hybrid_llm_periodic_temporal,hybrid,llm,750,749,0.727624881769468
hybrid_llm_periodic_temporal,hybrid,llm,800,799,0.7273267687755315
hybrid_llm_periodic_temporal,hybrid,llm,850,847,0.7273267687755315
hybrid_llm_periodic_temporal,hybrid,llm,900,896,0.7401259497226831
hybrid_llm_periodic_temporal,hybrid,llm,950,946,0.7475348199936643
hybrid_llm_periodic_temporal,hybrid,llm,1000,996,0.7560955674338137
hybrid_llm_periodic_temporal,hybrid,llm,1050,1046,0.7573114518534928
hybrid_llm_periodic_temporal,hybrid,llm,1100,1096,0.7560955674338137
hybrid_llm_periodic_temporal,hybrid,llm,1150,1146,0.7609487305861562
hybrid_llm_periodic_temporal,hybrid,llm,1200,1196,0.7609487305861562
hybrid_llm_periodic_temporal,hybrid,llm,1250,1245,0.7585255998397624
hybrid_llm_periodic_temporal_B,hybrid,llm,50,50,0.6104658413533244
hybrid_llm_periodic_temporal_B,hybrid,llm,100,100,0.6205555575391593
hybrid_llm_periodic_temporal_B,hybrid,llm,150,150,0.6326524849742757
hybrid_llm_periodic_temporal_B,hybrid,llm,200,200,0.6422769175904387
hybrid_llm_periodic_temporal_B,hybrid,llm,250,250,0.6590736424716499
hybrid_llm_periodic_temporal_B,hybrid,llm,300,300,0.6918895794235181
hybrid_llm_periodic_temporal_B,hybrid,llm,350,350,0.6865980772349685
hybrid_llm_periodic_temporal_B,hybrid,llm,400,400,0.7052996937358329
hybrid_llm_periodic_temporal_B,hybrid,llm,450,450,0.7040065413565035
hybrid_llm_periodic_temporal_B,hybrid,llm,500,500,0.7379142556777697
hybrid_llm_periodic_temporal_B,hybrid,llm,550,550,0.7418925481817741
hybrid_llm_periodic_temporal_B,hybrid,llm,600,600,0.7502368279938045
hybrid_llm_periodic_temporal_B,hybrid,llm,650,649,0.7470601131096697
hybrid_llm_periodic_temporal_B,hybrid,llm,700,699,0.7329326121776554
hybrid_llm_periodic_temporal_B,hybrid,llm,750,748,0.7304301395283697
hybrid_llm_periodic_temporal_B,hybrid,llm,800,798,0.7344588851430881
hybrid_llm_periodic_temporal_B,hybrid,llm,850,848,0.7406582980772867
hybrid_llm_periodic_temporal_B,hybrid,llm,900,898,0.7468111589962033
hybrid_llm_periodic_temporal_B,hybrid,llm,950,948,0.7567918542340268
hybrid_llm_periodic_temporal_B,hybrid,llm,1000,998,0.7664147852617884
hybrid_llm_periodic_temporal_B,hybrid,llm,1050,1048,0.7664147852617884
hybrid_llm_periodic_temporal_B,hybrid,llm,1100,1098,0.7711871658221429
hybrid_llm_periodic_temporal_B,hybrid,llm,1150,1148,0.7735638790205831
hybrid_llm_periodic_temporal_B,hybrid,llm,1200,1198,0.7796632193549247
hybrid_llm_periodic_temporal_B,hybrid,llm,1250,1248,0.7784853871617875
margin_B_seed2025,margin,llm,50,50,0.6191233200234768
margin_B_seed2025,margin,llm,100,100,0.6205555575391593
margin_B_seed2025,margin,llm,150,150,0.6203303996272471
margin_B_seed2025,margin,llm,200,200,0.6351550024049334
margin_B_seed2025,margin,llm,250,250,0.6530318281757074
margin_B_seed2025,margin,llm,300,300,0.6530318281757074
margin_B_seed2025,margin,llm,350,350,0.6521246034139712
margin_B_seed2025,margin,llm,400,400,0.6590736424716499
margin_B_seed2025,margin,llm,450,450,0.677752695999692
margin_B_seed2025,margin,llm,500,500,0.7136403289313141
margin_B_seed2025,margin,llm,550,550,0.7266615966662439
margin_B_seed2025,margin,llm,600,600,0.7504811271725037
margin_B_seed2025,margin,llm,650,650,0.7440985947785111
margin_B_seed2025,margin,llm,700,700,0.7291759485327739
margin_B_seed2025,margin,llm,750,749,0.7316823567259966
margin_B_seed2025,margin,llm,800,799,0.7357025616328563
margin_B_seed2025,margin,llm,850,849,0.7369443294453119
margin_B_seed2025,margin,llm,900,898,0.7504811271725037
margin_B_seed2025,margin,llm,950,948,0.7592075708859581
margin_B_seed2025,margin,llm,1000,998,0.7664147852617884
margin_B_seed2025,margin,llm,1050,1048,0.7676102757004262
margin_B_seed2025,margin,llm,1100,1098,0.7699964555384669
margin_B_seed2025,margin,llm,1150,1147,0.774749902573894
margin_B_seed2025,margin,llm,1200,1197,0.7794786820611285
margin_B_seed2025,margin,llm,1250,1247,0.7771173348836068
margin_B_seed2026,margin,llm,50,50,0.6257213997851111
margin_B_seed2026,margin,llm,100,100,0.623858536504222
margin_B_seed2026,margin,llm,150,150,0.6339073557518468
margin_B_seed2026,margin,llm,200,199,0.645612722398869
margin_B_seed2026,margin,llm,250,249,0.6636465476434538
margin_B_seed2026,margin,llm,300,299,0.6815358388133416
margin_B_seed2026,margin,llm,350,349,0.6767307558840555
margin_B_seed2026,margin,llm,400,399,0.7107793462632896
margin_B_seed2026,margin,llm,450,448,0.7027111684139512
margin_B_seed2026,margin,llm,500,498,0.724439333224506
margin_B_seed2026,margin,llm,550,548,0.7421516767678413
margin_B_seed2026,margin,llm,600,598,0.7521762069379416
margin_B_seed2026,margin,llm,650,648,0.7451088812821837
margin_B_seed2026,margin,llm,700,697,0.7406582980772867
margin_B_seed2026,margin,llm,750,746,0.7381842003321463
margin_B_seed2026,margin,llm,800,796,0.7418925481817741
margin_B_seed2026,margin,llm,850,846,0.7443555085903384
margin_B_seed2026,margin,llm,900,896,0.7468111589962033
margin_B_seed2026,margin,llm,950,946,0.7589829186102968
margin_B_seed2026,margin,llm,1000,995,0.7601905973024495
margin_B_seed2026,margin,llm,1050,1045,0.7589829186102968
margin_B_seed2026,margin,llm,1100,1095,0.7613965929688131
margin_B_seed2026,margin,llm,1150,1145,0.7589829186102968
margin_B_seed2026,margin,llm,1200,1195,0.7613965929688131
margin_B_seed2026,margin,llm,1250,1245,0.7601905973024495
margin_B_seed2027,margin,llm,50,50,0.6029158017266035
margin_B_seed2027,margin,llm,100,100,0.6066847796021743
margin_B_seed2027,margin,llm,150,150,0.6165641745020001
margin_B_seed2027,margin,llm,200,200,0.6308687799361071
margin_B_seed2027,margin,llm,250,250,0.6462671502618333
margin_B_seed2027,margin,llm,300,300,0.6508462162778613
margin_B_seed2027,margin,llm,350,350,0.6521862413094609
margin_B_seed2027,margin,llm,400,400,0.6847285897797674
margin_B_seed2027,margin,llm,450,449,0.7139672375616847
margin_B_seed2027,margin,llm,500,498,0.7482827230066227
margin_B_seed2027,margin,llm,550,548,0.7669769363745452
margin_B_seed2027,margin,llm,600,598,0.7705739799654965
margin_B_seed2027,margin,llm,650,648,0.7727589896801108
margin_B_seed2027,margin,llm,700,698,0.7556177273789443
margin_B_seed2027,margin,llm,750,747,0.7546379411569094
margin_B_seed2027,margin,llm,800,797,0.7560955674338137
margin_B_seed2027,margin,llm,850,847,0.7560955674338137
margin_B_seed2027,margin,llm,900,897,0.7595077283073074
margin_B_seed2027,margin,llm,950,947,0.7643498298743769
margin_B_seed2027,margin,llm,1000,997,0.7679636592173779
margin_B_seed2027,margin,llm,1050,1047,0.7715626009584216
margin_B_seed2027,margin,llm,1100,1097,0.7751469428220954
margin_B_seed2027,margin,llm,1150,1147,0.7741564651173156
margin_B_seed2027,margin,llm,1200,1197,0.7733663356714557
margin_B_seed2027,margin,llm,1250,1247,0.774749902573894
margin_llm_periodic_temporal,margin,llm,50,50,0.6191233200234768
margin_llm_periodic_temporal,margin,llm,100,100,0.6162497642959234
margin_llm_periodic_temporal,margin,llm,150,150,0.6159940155879218
margin_llm_periodic_temporal,margin,llm,200,200,0.6299578695665426
margin_llm_periodic_temporal,margin,llm,250,250,0.6474170070541437
margin_llm_periodic_temporal,margin,llm,300,300,0.6474170070541437
margin_llm_periodic_temporal,margin,llm,350,350,0.6474170070541437
margin_llm_periodic_temporal,margin,llm,400,400,0.6714104572643423
margin_llm_periodic_temporal,margin,llm,450,450,0.6799291605711922
margin_llm_periodic_temporal,margin,llm,500,500,0.72256868524995
margin_llm_periodic_temporal,margin,llm,550,550,0.7291759485327739
margin_llm_periodic_temporal,margin,llm,600,600,0.7465593404128356
margin_llm_periodic_temporal,margin,llm,650,650,0.7502368279938045
margin_llm_periodic_temporal,margin,llm,700,700,0.7398552809977244
margin_llm_periodic_temporal,margin,llm,750,749,0.727624881769468
margin_llm_periodic_temporal,margin,llm,800,799,0.7326488215075599
margin_llm_periodic_temporal,margin,llm,850,847,0.733615687081417
margin_llm_periodic_temporal,margin,llm,900,895,0.7438387591120406
margin_llm_periodic_temporal,margin,llm,950,945,0.7475348199936643
margin_llm_periodic_temporal,margin,llm,1000,995,0.7609487305861562
margin_llm_periodic_temporal,margin,llm,1050,1045,0.7573114518534928
margin_llm_periodic_temporal,margin,llm,1100,1095,0.7597380224226565
margin_llm_periodic_temporal,margin,llm,1150,1144,0.765774637134523
margin_llm_periodic_temporal,margin,llm,1200,1194,0.7693765971398417
margin_llm_periodic_temporal,margin,llm,1250,1244,0.7705739799654965
margin_llm_periodic_temporal_B,margin,llm,50,50,0.6191233200234768
margin_llm_periodic_temporal_B,margin,llm,100,100,0.6205555575391593
margin_llm_periodic_temporal_B,margin,llm,150,150,0.6203303996272471
margin_llm_periodic_temporal_B,margin,llm,200,200,0.6351550024049334
margin_llm_periodic_temporal_B,margin,llm,250,250,0.6530318281757074
margin_llm_periodic_temporal_B,margin,llm,300,300,0.6530318281757074
margin_llm_periodic_temporal_B,margin,llm,350,350,0.6521246034139712
margin_llm_periodic_temporal_B,margin,llm,400,400,0.6590736424716499
margin_llm_periodic_temporal_B,margin,llm,450,450,0.677752695999692
margin_llm_periodic_temporal_B,margin,llm,500,500,0.7136403289313141
margin_llm_periodic_temporal_B,margin,llm,550,550,0.7266615966662439
margin_llm_periodic_temporal_B,margin,llm,600,600,0.7504811271725037
margin_llm_periodic_temporal_B,margin,llm,650,650,0.7440985947785111
margin_llm_periodic_temporal_B,margin,llm,700,700,0.7291759485327739
margin_llm_periodic_temporal_B,margin,llm,750,749,0.7316823567259966
margin_llm_periodic_temporal_B,margin,llm,800,799,0.7357025616328563
margin_llm_periodic_temporal_B,margin,llm,850,849,0.7369443294453119
margin_llm_periodic_temporal_B,margin,llm,900,897,0.7504811271725037
margin_llm_periodic_temporal_B,margin,llm,950,947,0.7580005570951659
margin_llm_periodic_temporal_B,margin,llm,1000,997,0.7664147852617884
margin_llm_periodic_temporal_B,margin,llm,1050,1047,0.7676102757004262
margin_llm_periodic_temporal_B,margin,llm,1100,1097,0.7699964555384669
margin_llm_periodic_temporal_B,margin,llm,1150,1146,0.774749902573894
margin_llm_periodic_temporal_B,margin,llm,1200,1196,0.778298764038758
margin_llm_periodic_temporal_B,margin,llm,1250,1246,0.7771173348836068
margin_llm_temporal,margin,llm,50,50,0.6180082613986676
margin_llm_temporal,margin,llm,100,100,0.6200946470658333
margin_llm_temporal,margin,llm,150,150,0.6129682957270731
qbc_llm_periodic_temporal,qbc,llm,50,50,0.6138394100958869
qbc_llm_periodic_temporal,qbc,llm,100,100,0.6130875256572195
qbc_llm_periodic_temporal,qbc,llm,150,150,0.6188880279898668
qbc_llm_periodic_temporal,qbc,llm,200,198,0.6475946405346684
qbc_llm_periodic_temporal,qbc,llm,250,248,0.6595479009288933
qbc_llm_periodic_temporal,qbc,llm,300,297,0.6799291605711922
qbc_llm_periodic_temporal,qbc,llm,350,347,0.6879245460768708
qbc_llm_periodic_temporal,qbc,llm,400,397,0.6945210975021118
qbc_llm_periodic_temporal,qbc,llm,450,446,0.6958333469796202
qbc_llm_periodic_temporal,qbc,llm,500,496,0.7209544707107611
qbc_llm_periodic_temporal,qbc,llm,550,546,0.7334908675879429
qbc_llm_periodic_temporal,qbc,llm,600,596,0.7504811271725037
qbc_llm_periodic_temporal,qbc,llm,650,646,0.7495035557428357
qbc_llm_periodic_temporal,qbc,llm,700,695,0.7381842003321463
qbc_llm_periodic_temporal,qbc,llm,750,744,0.7344588851430881
qbc_llm_periodic_temporal,qbc,llm,800,794,0.7332132881721343
qbc_llm_periodic_temporal,qbc,llm,850,842,0.7366717277668958
qbc_llm_periodic_temporal,qbc,llm,900,890,0.7431249478538158
qbc_llm_periodic_temporal,qbc,llm,950,940,0.7565624687620488
qbc_llm_periodic_temporal,qbc,llm,1000,989,0.7626009164003584
qbc_llm_periodic_temporal,qbc,llm,1050,1039,0.7623806375097331
qbc_llm_periodic_temporal,qbc,llm,1100,1089,0.763585615051668
qbc_llm_periodic_temporal,qbc,llm,1150,1139,0.7659905822481691
qbc_llm_periodic_temporal,qbc,llm,1200,1189,0.7683889702508823
qbc_llm_periodic_temporal,qbc,llm,1250,1238,0.7683889702508823
qbc_llm_periodic_temporal_B,qbc,llm,50,50,0.6138394100958869
qbc_llm_periodic_temporal_B,qbc,llm,100,100,0.6130875256572195
qbc_llm_periodic_temporal_B,qbc,llm,150,150,0.6183213245843585
qbc_llm_periodic_temporal_B,qbc,llm,200,199,0.6521862413094609
qbc_llm_periodic_temporal_B,qbc,llm,250,249,0.6860530609578332
qbc_llm_periodic_temporal_B,qbc,llm,300,299,0.7014135616553647
qbc_llm_periodic_temporal_B,qbc,llm,350,349,0.7001137077637754
qbc_llm_periodic_temporal_B,qbc,llm,400,399,0.7171544096904122
qbc_llm_periodic_temporal_B,qbc,llm,450,449,0.7120585805902392
qbc_llm_periodic_temporal_B,qbc,llm,500,499,0.7446095169005182
qbc_llm_periodic_temporal_B,qbc,llm,550,549,0.7531555024890307
qbc_llm_periodic_temporal_B,qbc,llm,600,599,0.7592075708859581
qbc_llm_periodic_temporal_B,qbc,llm,650,649,0.7463300695844202
qbc_llm_periodic_temporal_B,qbc,llm,700,698,0.7369443294453119
qbc_llm_periodic_temporal_B,qbc,llm,750,747,0.729464855541914
qbc_llm_periodic_temporal_B,qbc,llm,800,797,0.7322460425192805
qbc_llm_periodic_temporal_B,qbc,llm,850,846,0.7381842003321463
qbc_llm_periodic_temporal_B,qbc,llm,900,896,0.7433815080016278
qbc_llm_periodic_temporal_B,qbc,llm,950,946,0.7604129064132649
qbc_llm_periodic_temporal_B,qbc,llm,1000,996,0.76900799597283
qbc_llm_periodic_temporal_B,qbc,llm,1050,1046,0.7664147852617884
qbc_llm_periodic_temporal_B,qbc,llm,1100,1096,0.7735638790205831
qbc_llm_periodic_temporal_B,qbc,llm,1150,1146,0.778298764038758
qbc_llm_periodic_temporal_B,qbc,llm,1200,1196,0.7830094701556636
qbc_llm_periodic_temporal_B,qbc,llm,1250,1246,0.7788515924696603
random_llm_periodic_temporal,random,llm,50,49,0.6228588795672243
random_llm_periodic_temporal,random,llm,100,99,0.6233718201816931
random_llm_periodic_temporal,random,llm,150,148,0.6253665918840693
random_llm_periodic_temporal,random,llm,200,198,0.635218718477038
random_llm_periodic_temporal,random,llm,250,247,0.6481469366215719
random_llm_periodic_temporal,random,llm,300,297,0.6563422398098112
random_llm_periodic_temporal,random,llm,350,347,0.6676565314878187
random_llm_periodic_temporal,random,llm,400,397,0.6734285392342393
random_llm_periodic_temporal,random,llm,450,447,0.6645260343399654
random_llm_periodic_temporal,random,llm,500,496,0.666846713615236
random_llm_periodic_temporal,random,llm,550,546,0.6586278530601323
random_llm_periodic_temporal,random,llm,600,596,0.6567778420842536
random_llm_periodic_temporal,random,llm,650,646,0.6745492734622713
random_llm_periodic_temporal,random,llm,700,696,0.6799291605711922
random_llm_periodic_temporal,random,llm,750,746,0.6860530609578332
random_llm_periodic_temporal,random,llm,800,796,0.6896323602251556
random_llm_periodic_temporal,random,llm,850,845,0.7082144559075177
random_llm_periodic_temporal,random,llm,900,895,0.7155665420582182
random_llm_periodic_temporal,random,llm,950,945,0.7219145197686991
random_llm_periodic_temporal,random,llm,1000,995,0.7266615966662439
random_llm_periodic_temporal,random,llm,1050,1044,0.7288838601079817
random_llm_periodic_temporal,random,llm,1100,1094,0.734180917881179
random_llm_periodic_temporal,random,llm,1150,1144,0.7403936163630986
random_llm_periodic_temporal,random,llm,1200,1194,0.7453298839237401
random_llm_periodic_temporal,random,llm,1250,1243,0.7453298839237401
random_llm_periodic_temporal_B,random,llm,50,50,0.6298440265132934
random_llm_periodic_temporal_B,random,llm,100,100,0.6363315580491953
random_llm_periodic_temporal_B,random,llm,150,148,0.6386044858113878
random_llm_periodic_temporal_B,random,llm,200,198,0.6384982939916888
random_llm_periodic_temporal_B,random,llm,250,248,0.6421712594829269
random_llm_periodic_temporal_B,random,llm,300,298,0.6485917390188105
random_llm_periodic_temporal_B,random,llm,350,348,0.659533767151618
random_llm_periodic_temporal_B,random,llm,400,398,0.6581709262865627
random_llm_periodic_temporal_B,random,llm,450,447,0.6581709262865627
random_llm_periodic_temporal_B,random,llm,500,496,0.6762121875504085
random_llm_periodic_temporal_B,random,llm,550,546,0.6877577269671031
random_llm_periodic_temporal_B,random,llm,600,596,0.6741229497265232
random_llm_periodic_temporal_B,random,llm,650,645,0.6843352474677119
random_llm_periodic_temporal_B,random,llm,700,695,0.6709205976816642
random_llm_periodic_temporal_B,random,llm,750,745,0.6843352474677119
random_llm_periodic_temporal_B,random,llm,800,795,0.6776591546177966
random_llm_periodic_temporal_B,random,llm,850,844,0.6909506784615178
random_llm_periodic_temporal_B,random,llm,900,893,0.6865980772349685
random_llm_periodic_temporal_B,random,llm,950,943,0.6932065129253024
random_llm_periodic_temporal_B,random,llm,1000,993,0.7104503604599505
random_llm_periodic_temporal_B,random,llm,1050,1042,0.7152460745063275
random_llm_periodic_temporal_B,random,llm,1100,1092,0.7332132881721343
random_llm_periodic_temporal_B,random,llm,1150,1142,0.7431249478538158
random_llm_periodic_temporal_B,random,llm,1200,1191,0.7418925481817741
random_llm_periodic_temporal_B,random,llm,1250,1241,0.7446095169005182
smoke_b_gt,margin,gt_dryrun,50,50,0.6239475695599092
smoke_b_gt,margin,gt_dryrun,100,100,0.6357169707151749
smoke_b_gt,margin,gt_dryrun,150,150,0.6440279953697041
smoke_b_gt,margin,gt_dryrun,200,200,0.6649591830080969
smoke_b_gt,margin,gt_dryrun,250,250,0.6731191427110049
smoke_margin_gt,margin,gt_dryrun,50,50,0.6476840109214481
smoke_margin_gt,margin,gt_dryrun,100,100,0.6695652287436772
