strategy,arm_a,arm_b,slice,metric,n_paired_bootstraps,mean_diff_a_minus_b,p_two_sided,ci95_lo,ci95_hi
drift_anchored,llm,random_flip,kp_test,precision_phish,6000,-0.0004827808844597275,0.8023333333333333,-0.008631653761268843,0.008472013192332426
drift_anchored,llm,random_flip,kp_test,precision_benign,6000,-0.001967780775486215,0.3586666666666667,-0.007698216128724153,0.0020714039118582273
drift_anchored,llm,random_flip,kp_test,accuracy,6000,-0.0013152454780361762,0.4503333333333333,-0.0055370985603543366,0.0033222591362126463
drift_anchored,llm,random_flip,kp_test,auc,6000,-0.0005458983147813769,0.097,-0.0016432307684675935,6.820571836740896e-05
drift_anchored,llm,random_flip,dp_probe,f1_weighted,6000,0.30785463431122767,0.0,0.22396748803595615,0.43485032988026096
drift_anchored,llm,random_flip,dp_probe,recall_phish,6000,-0.0524575569358178,0.0,-0.082815734989648,-0.021739130434782594
drift_anchored,llm,random_flip,dp_probe,recall_benign,6000,0.3080217948717949,0.0,0.23736263736263735,0.40934065934065933
drift_anchored,llm,random_flip,dp_probe,precision_phish,6000,0.06957493872335485,0.0,0.058570462945350996,0.08595193972040577
drift_anchored,llm,random_flip,dp_probe,precision_benign,6000,-0.007568211604419035,0.17033333333333334,-0.017831683926775057,0.00319100597650992
drift_anchored,llm,random_flip,dp_probe,accuracy,6000,0.2538320883909119,0.0,0.1971677559912854,0.33722766884531585
drift_anchored,llm,random_flip,dp_probe,auc,6000,0.08701303535721236,0.0,0.06875475413130686,0.11503052029061343
margin,adversarial_b2p,adversarial_p2b,pp_test,f1_weighted,6000,-0.010277097140621867,0.5733333333333334,-0.041764940508421784,0.024118045073193366
margin,adversarial_b2p,adversarial_p2b,pp_test,recall_phish,6000,0.14976802284082796,0.0,0.11777301927194861,0.18415417558886504
margin,adversarial_b2p,adversarial_p2b,pp_test,recall_benign,6000,-0.16836059986366736,0.0,-0.2147239263803682,-0.1165644171779141
margin,adversarial_b2p,adversarial_p2b,pp_test,precision_phish,6000,-0.1435722842953993,0.0,-0.1825541508012705,-0.0971704892527453
margin,adversarial_b2p,adversarial_p2b,pp_test,precision_benign,6000,0.07938140692748558,0.0,0.053354588490579224,0.10559945169683621
margin,adversarial_b2p,adversarial_p2b,pp_test,accuracy,6000,-0.012956764295676429,0.4603333333333333,-0.043933054393305415,0.02092050209205021
margin,adversarial_b2p,adversarial_p2b,pp_test,auc,6000,-0.05082425932980969,0.0,-0.07614642039209489,-0.03081486492995806
margin,adversarial_b2p,adversarial_p2b,kp_test,f1_weighted,6000,-0.00037144310428288,0.94,-0.006619555012812811,0.006659526409399643
margin,adversarial_b2p,adversarial_p2b,kp_test,recall_phish,6000,0.007025783828382844,0.0,0.0,0.017326732673267342
margin,adversarial_b2p,adversarial_p2b,kp_test,recall_benign,6000,-0.006389278557114233,0.05433333333333333,-0.013026052104208485,0.0010020040080159776
margin,adversarial_b2p,adversarial_p2b,kp_test,precision_phish,6000,-0.007593421042975624,0.10133333333333333,-0.015788836161157137,0.0013410163765548357
margin,adversarial_b2p,adversarial_p2b,kp_test,precision_benign,6000,0.005412017752524041,0.23866666666666667,-0.00021259368046438188,0.013405030379894985
margin,adversarial_b2p,adversarial_p2b,kp_test,accuracy,6000,-0.0003874123292727954,0.844,-0.006644518272425182,0.006644518272425182
margin,adversarial_b2p,adversarial_p2b,kp_test,auc,6000,-0.0003421738278537287,0.16166666666666665,-0.0008557027421179836,0.00014884347903731064
margin,adversarial_b2p,adversarial_p2b,dp_probe,f1_weighted,6000,-0.462878997064787,0.0,-0.5292191346564882,-0.35618783120795405
margin,adversarial_b2p,adversarial_p2b,dp_probe,recall_phish,6000,0.06079002760524499,0.0,0.017598343685300222,0.0993788819875776
margin,adversarial_b2p,adversarial_p2b,dp_probe,recall_benign,6000,-0.42912261904761906,0.0,-0.5020192307692307,-0.3111721611721612
margin,adversarial_b2p,adversarial_p2b,dp_probe,precision_phish,6000,-0.09163403896145189,0.0,-0.1126371575255913,-0.059867689298308664
margin,adversarial_b2p,adversarial_p2b,dp_probe,precision_benign,6000,-0.000538093239263682,0.9076666666666666,-0.017402722270623852,0.017538822681586436
margin,adversarial_b2p,adversarial_p2b,dp_probe,accuracy,6000,-0.35547561987758064,0.0,-0.4140989729225023,-0.26034858387799564
margin,adversarial_b2p,adversarial_p2b,dp_probe,auc,6000,-0.04705548369849612,0.0,-0.06157363642223897,-0.027744034347295304
margin,adversarial_b2p,clean_gt,pp_test,f1_weighted,6000,-0.056690804060941645,0.0,-0.07863799939913517,-0.03530488266338459
margin,adversarial_b2p,clean_gt,pp_test,recall_phish,6000,0.021449678800856527,0.025666666666666667,0.002141327623126352,0.04282655246252676
margin,adversarial_b2p,clean_gt,pp_test,recall_benign,6000,-0.1315276073619632,0.0,-0.17177914110429449,-0.09202453987730064
margin,adversarial_b2p,clean_gt,pp_test,precision_phish,6000,-0.11314099014072572,0.0,-0.14489190220035097,-0.08194885667572523
margin,adversarial_b2p,clean_gt,pp_test,precision_benign,6000,-0.0015409288676402272,0.825,-0.017790089982142127,0.01593185227394021
margin,adversarial_b2p,clean_gt,pp_test,accuracy,6000,-0.05679916317991632,0.0,-0.07845188284518834,-0.03556485355648531
margin,adversarial_b2p,clean_gt,pp_test,auc,6000,-0.060696919670291,0.0,-0.0922918774057094,-0.03959036709099124
margin,adversarial_b2p,clean_gt,kp_test,f1_weighted,6000,-3.961252998356664e-05,0.9346666666666666,-0.004438742172935833,0.0044349470811253676
margin,adversarial_b2p,clean_gt,kp_test,recall_phish,6000,0.00161344884488449,0.5836666666666667,-0.004950495049504955,0.008663366336633671
margin,adversarial_b2p,clean_gt,kp_test,recall_benign,6000,-0.001384101536406146,0.5066666666666667,-0.007014028056112287,0.004008016032064132
margin,adversarial_b2p,clean_gt,kp_test,precision_phish,6000,-0.0016253412491772693,0.6756666666666666,-0.008436465851256644,0.004904442026096374
margin,adversarial_b2p,clean_gt,kp_test,precision_benign,6000,0.0012561043733860281,0.7023333333333334,-0.004042088891906262,0.006882479916405144
margin,adversarial_b2p,clean_gt,kp_test,accuracy,6000,-4.300479881875311e-05,0.906,-0.0044296788482836025,0.0044296788482834915
margin,adversarial_b2p,clean_gt,kp_test,auc,6000,8.675085319153158e-05,0.8573333333333333,-0.000523354878073079,0.0008532845393756969
margin,adversarial_b2p,clean_gt,dp_probe,f1_weighted,6000,-0.1950545698729818,0.0,-0.23866268321839187,-0.16742357445319764
margin,adversarial_b2p,clean_gt,dp_probe,recall_phish,6000,0.007228778467908895,0.0,0.0020703933747411307,0.01552795031055898
margin,adversarial_b2p,clean_gt,dp_probe,recall_benign,6000,-0.14716810134310132,0.0,-0.18150183150183152,-0.12490842490842492
margin,adversarial_b2p,clean_gt,dp_probe,precision_phish,6000,-0.023480033713490507,0.0,-0.02940996997437813,-0.01934137150757442
margin,adversarial_b2p,clean_gt,dp_probe,precision_benign,6000,-0.010261960910144237,0.06866666666666667,-0.02300177654261603,0.0007961536030998925
margin,adversarial_b2p,clean_gt,dp_probe,accuracy,6000,-0.12395811287477955,0.0,-0.15266106442577032,-0.10535325241207594
margin,adversarial_b2p,clean_gt,dp_probe,auc,6000,-0.03690466062865131,0.0,-0.0490302994107341,-0.024480448812746938
margin,adversarial_b2p,llm,pp_test,f1_weighted,6000,0.051565278839734704,0.004666666666666667,0.014012209867009278,0.09756079707484633
margin,adversarial_b2p,llm,pp_test,recall_phish,6000,0.278889721627409,0.0,0.2312633832976445,0.33404710920770875
margin,adversarial_b2p,llm,pp_test,recall_benign,6000,-0.1834959100204499,0.0,-0.22903885480572594,-0.1370143149284253
margin,adversarial_b2p,llm,pp_test,precision_phish,6000,-0.15461004809278184,0.0,-0.1916931072233056,-0.11297446004763086
margin,adversarial_b2p,llm,pp_test,precision_benign,6000,0.14666094171383118,0.0,0.11387037513634037,0.18237515576669325
margin,adversarial_b2p,llm,pp_test,accuracy,6000,0.042376569037656894,0.014,0.007322175732217606,0.08472803347280333
margin,adversarial_b2p,llm,pp_test,auc,6000,-0.049082875363638874,0.0,-0.08173708087562331,-0.024456566956993685
margin,adversarial_b2p,llm,kp_test,f1_weighted,6000,0.0029621682307084604,0.15966666666666668,-0.0016393082979114849,0.007775142764771717
margin,adversarial_b2p,llm,kp_test,recall_phish,6000,0.013584983498349848,0.0,0.006188118811881194,0.023514851485148536
margin,adversarial_b2p,llm,kp_test,recall_benign,6000,-0.00568403473613895,0.018,-0.012024048096192397,0.0
margin,adversarial_b2p,llm,kp_test,precision_phish,6000,-0.006607774676092892,0.06266666666666666,-0.014316178900250784,0.00016793444653933042
margin,adversarial_b2p,llm,kp_test,precision_benign,6000,0.0105432698276671,0.0,0.004647266587708243,0.018002604790127573
margin,adversarial_b2p,llm,kp_test,accuracy,6000,0.0029368770764119615,0.15966666666666668,-0.0016611295681062677,0.007751937984496027
margin,adversarial_b2p,llm,kp_test,auc,6000,0.0003162974050411047,0.37,-0.0003795028175160836,0.0012016917498363028
margin,adversarial_b2p,llm,dp_probe,f1_weighted,6000,-0.6475412722374413,0.0,-0.6813608317555605,-0.6089328511286741
margin,adversarial_b2p,llm,dp_probe,recall_phish,6000,0.11984920634920634,0.0,0.08592132505175976,0.16873706004140787
margin,adversarial_b2p,llm,dp_probe,recall_benign,6000,-0.6864393467643469,0.0,-0.7331501831501831,-0.6479853479853479
margin,adversarial_b2p,llm,dp_probe,precision_phish,6000,-0.23364681387762834,0.0,-0.2705598022453906,-0.20959171724930528
margin,adversarial_b2p,llm,dp_probe,precision_benign,6000,0.005121214201386868,0.48333333333333334,-0.010770326184201982,0.019545512268474983
margin,adversarial_b2p,llm,dp_probe,accuracy,6000,-0.5652325708061002,0.0,-0.6002178649237473,-0.5347027699968877
margin,adversarial_b2p,llm,dp_probe,auc,6000,-0.0793559428379304,0.0,-0.09939583665127148,-0.06500701980903836
margin,adversarial_b2p,random_flip,pp_test,f1_weighted,6000,0.056703912292279376,0.0,0.0345518340368452,0.07883323643132667
margin,adversarial_b2p,random_flip,pp_test,recall_phish,6000,0.18062633832976444,0.0,0.13918629550321193,0.2312633832976445
margin,adversarial_b2p,random_flip,pp_test,recall_benign,6000,-0.06529447852760736,0.0,-0.10020449897750516,-0.036809815950920255
margin,adversarial_b2p,random_flip,pp_test,precision_phish,6000,-0.02016284262701817,0.10166666666666667,-0.045925690021755866,0.00392297344022988
margin,adversarial_b2p,random_flip,pp_test,precision_benign,6000,0.1190257558575416,0.0,0.09117867015291864,0.15010703874786438
margin,adversarial_b2p,random_flip,pp_test,accuracy,6000,0.054836297071129705,0.0,0.03347280334728031,0.07635983263598323
margin,adversarial_b2p,random_flip,pp_test,auc,6000,0.07332264202169353,0.0,0.05351425143302545,0.09589217605303828
margin,adversarial_b2p,random_flip,kp_test,f1_weighted,6000,-0.002952130845750545,0.3006666666666667,-0.007745332753788389,0.002223555463775184
margin,adversarial_b2p,random_flip,kp_test,recall_phish,6000,0.0020610561056105627,0.123,-0.0012376237623762387,0.008663366336633671
margin,adversarial_b2p,random_flip,kp_test,recall_benign,6000,-0.007029225116900475,0.006666666666666667,-0.01503006012024044,-0.0010020040080160886
margin,adversarial_b2p,random_flip,kp_test,precision_phish,6000,-0.00846879606353135,0.018,-0.01791823511009171,-0.001194017748383755
margin,adversarial_b2p,random_flip,kp_test,precision_benign,6000,0.0015015397031532688,0.9423333333333334,-0.0012550210965318915,0.006806188975004335
margin,adversarial_b2p,random_flip,kp_test,accuracy,6000,-0.0029622554448135853,0.21233333333333335,-0.007751937984496138,0.00221483942414169
margin,adversarial_b2p,random_flip,kp_test,auc,6000,-0.000605512799526445,0.0,-0.0012587055298715066,-0.00019094500882944665
margin,adversarial_b2p,random_flip,dp_probe,f1_weighted,6000,-0.25223713690061406,0.0,-0.3434856891582168,-0.16259747739467964
margin,adversarial_b2p,random_flip,dp_probe,recall_phish,6000,0.007955486542443059,0.13733333333333334,-0.0020703933747412417,0.021739130434782594
margin,adversarial_b2p,random_flip,dp_probe,recall_benign,6000,-0.19906120268620267,0.0,-0.28003663003663004,-0.12362179487179493
margin,adversarial_b2p,random_flip,dp_probe,precision_phish,6000,-0.03437309486503112,0.0,-0.05077561422876358,-0.01963104834329468
margin,adversarial_b2p,random_flip,dp_probe,precision_benign,6000,-0.012347133709154372,0.06133333333333333,-0.029960350612962483,0.0005975173148148626
margin,adversarial_b2p,random_flip,dp_probe,accuracy,6000,-0.167941046789086,0.0,-0.23576486150015563,-0.10395269218798633
margin,adversarial_b2p,random_flip,dp_probe,auc,6000,0.009602326885789618,0.5073333333333333,-0.004337336662647287,0.02385994698882903
margin,adversarial_p2b,clean_gt,pp_test,f1_weighted,6000,-0.046413706920319785,0.0,-0.06932846213233063,-0.025796801859531676
margin,adversarial_p2b,clean_gt,pp_test,recall_phish,6000,-0.12831834403997144,0.0,-0.16059957173447537,-0.09844753747323415
margin,adversarial_p2b,clean_gt,pp_test,recall_benign,6000,0.036832992501704166,0.0,0.01635991820040894,0.059304703476482645
margin,adversarial_p2b,clean_gt,pp_test,precision_phish,6000,0.030431294154673574,0.007333333333333333,0.006040951690663443,0.05650258252863239
margin,adversarial_p2b,clean_gt,pp_test,precision_benign,6000,-0.08092233579512581,0.0,-0.10479228739228023,-0.059531680724814726
margin,adversarial_p2b,clean_gt,pp_test,accuracy,6000,-0.043842398884239894,0.0,-0.06589958158995823,-0.024058577405857706
margin,adversarial_p2b,clean_gt,pp_test,auc,6000,-0.009872660340481312,0.0003333333333333333,-0.018361118044516685,-0.00328391639626378
margin,adversarial_p2b,clean_gt,kp_test,f1_weighted,6000,0.0003318305742993134,0.886,-0.005554576551909487,0.0049738951900596545
margin,adversarial_p2b,clean_gt,kp_test,recall_phish,6000,-0.005412334983498354,0.027,-0.013613861386138626,0.0
margin,adversarial_p2b,clean_gt,kp_test,recall_benign,6000,0.0050051770207080876,0.066,-0.0010020040080159776,0.01102204408817642
margin,adversarial_p2b,clean_gt,kp_test,precision_phish,6000,0.0059680797937983554,0.15633333333333332,-0.0013352485521060053,0.013388925665837981
margin,adversarial_p2b,clean_gt,kp_test,precision_benign,6000,-0.0041559133791380124,0.116,-0.010608725825263014,0.0001739526299453286
margin,adversarial_p2b,clean_gt,kp_test,accuracy,6000,0.0003444075304540423,0.76,-0.0055370985603543366,0.004983388704319025
margin,adversarial_p2b,clean_gt,kp_test,auc,6000,0.0004289246810452602,0.021666666666666667,4.216353499086611e-05,0.0009202501537730293
margin,adversarial_p2b,clean_gt,dp_probe,f1_weighted,6000,0.26782442719180527,0.0,0.18050677438881121,0.3346352246508709
margin,adversarial_p2b,clean_gt,dp_probe,recall_phish,6000,-0.05356124913733609,0.0,-0.08799171842650111,-0.012422360248447228
margin,adversarial_p2b,clean_gt,dp_probe,recall_benign,6000,0.28195451770451774,0.0,0.1769230769230769,0.352930402930403
margin,adversarial_p2b,clean_gt,dp_probe,precision_phish,6000,0.06815400524796138,0.0,0.038365229879610795,0.08855434229452043
margin,adversarial_p2b,clean_gt,dp_probe,precision_benign,6000,-0.009723867670880557,0.155,-0.020343850059834207,0.0017855742952351094
margin,adversarial_p2b,clean_gt,dp_probe,accuracy,6000,0.23151750700280116,0.0,0.14737005913476503,0.2902272019919078
margin,adversarial_p2b,clean_gt,dp_probe,auc,6000,0.010150823069844809,0.0003333333333333333,0.0023352359338386724,0.016255882230261056
margin,adversarial_p2b,llm,pp_test,f1_weighted,6000,0.061842375980356565,0.0,0.039807070830680094,0.08391566591375975
margin,adversarial_p2b,llm,pp_test,recall_phish,6000,0.12912169878658103,0.0,0.08565310492505351,0.17344753747323338
margin,adversarial_p2b,llm,pp_test,recall_benign,6000,-0.015135310156782551,0.018666666666666668,-0.03271983640081799,-0.002044989775051076
margin,adversarial_p2b,llm,pp_test,precision_phish,6000,-0.011037763797382543,0.29633333333333334,-0.03421915370740504,0.008202594881090283
margin,adversarial_p2b,llm,pp_test,precision_benign,6000,0.0672795347863456,0.0,0.044771461346693506,0.08927130064602787
margin,adversarial_p2b,llm,pp_test,accuracy,6000,0.05533333333333333,0.0,0.03556485355648531,0.07531380753138073
margin,adversarial_p2b,llm,pp_test,auc,6000,0.001741383966170817,0.6316666666666667,-0.00806632422940676,0.009620647828238349
margin,adversarial_p2b,llm,kp_test,f1_weighted,6000,0.00333361133499134,0.30533333333333335,-0.001668840086981377,0.009436700315982366
margin,adversarial_p2b,llm,kp_test,recall_phish,6000,0.006559199669967003,0.12333333333333334,-0.0012376237623762387,0.016089108910891103
margin,adversarial_p2b,llm,kp_test,recall_benign,6000,0.000705243820975284,0.6896666666666667,-0.004008016032064132,0.006012024048096198
margin,adversarial_p2b,llm,kp_test,precision_phish,6000,0.0009856463668827318,0.7203333333333334,-0.004882510444889221,0.007704947540375955
margin,adversarial_p2b,llm,kp_test,precision_benign,6000,0.00513125207514306,0.21266666666666667,-0.0010586710529790488,0.012730594962643659
margin,adversarial_p2b,llm,kp_test,accuracy,6000,0.003324289405684756,0.293,-0.0016611295681063787,0.009413067552602516
margin,adversarial_p2b,llm,kp_test,auc,6000,0.0006584712328948334,0.0016666666666666668,0.0002145379868647712,0.0012550162205598899
margin,adversarial_p2b,llm,dp_probe,f1_weighted,6000,-0.18466227517265418,0.0,-0.26035054122000223,-0.12664954351940888
margin,adversarial_p2b,llm,dp_probe,recall_phish,6000,0.059059178743961355,0.001,0.009316770186335366,0.09523809523809523
margin,adversarial_p2b,llm,dp_probe,recall_benign,6000,-0.25731672771672776,0.0,-0.3461538461538462,-0.17802197802197806
margin,adversarial_p2b,llm,dp_probe,precision_phish,6000,-0.14201277491617645,0.0,-0.16709794394477198,-0.10612567283955175
margin,adversarial_p2b,llm,dp_probe,precision_benign,6000,0.00565930744065055,0.6326666666666667,-0.005485318955753399,0.014488295185900188
margin,adversarial_p2b,llm,dp_probe,accuracy,6000,-0.20975695092851954,0.0,-0.28260192966075326,-0.14814814814814814
margin,adversarial_p2b,llm,dp_probe,auc,6000,-0.032300459139434294,0.0,-0.04369396476539338,-0.017844221858197017
margin,adversarial_p2b,random_flip,pp_test,f1_weighted,6000,0.06698100943290124,0.0,0.029884454523601896,0.09989731494596113
margin,adversarial_p2b,random_flip,pp_test,recall_phish,6000,0.030858315488936475,0.24933333333333332,-0.019271948608136972,0.08351177730192727
margin,adversarial_p2b,random_flip,pp_test,recall_benign,6000,0.10306612133605998,0.0,0.06543967280163598,0.14314928425357876
margin,adversarial_p2b,random_flip,pp_test,precision_phish,6000,0.12340944166838114,0.0,0.07603404661260979,0.1664891945927085
margin,adversarial_p2b,random_flip,pp_test,precision_benign,6000,0.039644348930056014,0.02,0.005500928567438362,0.07242587464302744
margin,adversarial_p2b,random_flip,pp_test,accuracy,6000,0.06779306136680613,0.0,0.03138075313807531,0.09937238493723854
margin,adversarial_p2b,random_flip,pp_test,auc,6000,0.12414690135150322,0.0,0.09407390864544607,0.15450445124648055
margin,adversarial_p2b,random_flip,kp_test,f1_weighted,6000,-0.0025806877414676645,0.3893333333333333,-0.007761119443373446,0.0027612316056391333
margin,adversarial_p2b,random_flip,kp_test,recall_phish,6000,-0.004964727722772282,0.0023333333333333335,-0.012376237623762387,0.0
margin,adversarial_p2b,random_flip,kp_test,recall_benign,6000,-0.0006399465597862401,0.6603333333333333,-0.006012024048096198,0.006012024048096198
margin,adversarial_p2b,random_flip,kp_test,precision_phish,6000,-0.0008753750205557252,0.6603333333333333,-0.00751879699248115,0.007226623030446079
margin,adversarial_p2b,random_flip,kp_test,precision_benign,6000,-0.003910478049370772,0.181,-0.009894434336897151,8.244100748339957e-05
margin,adversarial_p2b,random_flip,kp_test,accuracy,6000,-0.0025748431155407894,0.389,-0.007751937984496138,0.002768549280177224
margin,adversarial_p2b,random_flip,kp_test,auc,6000,-0.0002633389716727165,0.4176666666666667,-0.0010280461913926315,0.0002753340840096925
margin,adversarial_p2b,random_flip,dp_probe,f1_weighted,6000,0.210641860164173,0.0,0.17796743119343567,0.25998171865212316
margin,adversarial_p2b,random_flip,dp_probe,recall_phish,6000,-0.052834541062801936,0.0,-0.08491200828157351,-0.012422360248447117
margin,adversarial_p2b,random_flip,dp_probe,recall_benign,6000,0.2300614163614164,0.0,0.18168498168498168,0.28882783882783886
margin,adversarial_p2b,random_flip,dp_probe,precision_phish,6000,0.05726094409642077,0.0,0.039230884691350054,0.0753616831020802
margin,adversarial_p2b,random_flip,dp_probe,precision_benign,6000,-0.011809040469890692,0.201,-0.022132350589083322,0.0024285986785154558
margin,adversarial_p2b,random_flip,dp_probe,accuracy,6000,0.18753457308849467,0.0,0.15157173980703392,0.23498677248677244
margin,adversarial_p2b,random_flip,dp_probe,auc,6000,0.05665781058428575,0.0,0.04454232835832227,0.07155179016980254
margin,clean_gt,llm,pp_test,f1_weighted,6000,0.10825608290067634,0.0,0.077380302103595,0.14305520655073023
margin,clean_gt,llm,pp_test,recall_phish,6000,0.2574400428265525,0.0,0.20770877944325483,0.3147751605995718
margin,clean_gt,llm,pp_test,recall_benign,6000,-0.05196830265848671,0.0,-0.07361963190184051,-0.03271983640081799
margin,clean_gt,llm,pp_test,precision_phish,6000,-0.041469057952056125,0.001,-0.0668945066060065,-0.017369588207285548
margin,clean_gt,llm,pp_test,precision_benign,6000,0.1482018705814714,0.0,0.11779515997757334,0.1820803663009205
margin,clean_gt,llm,pp_test,accuracy,6000,0.09917573221757323,0.0,0.07112970711297073,0.13075313807531375
margin,clean_gt,llm,pp_test,auc,6000,0.011614044306652128,0.0026666666666666666,0.004076733095991947,0.019640002977715263
margin,clean_gt,llm,kp_test,f1_weighted,6000,0.0030017807606920266,0.24533333333333332,-0.002740604678511771,0.008357160154483081
margin,clean_gt,llm,kp_test,recall_phish,6000,0.011971534653465357,0.0006666666666666666,0.003712871287128716,0.02103960396039606
margin,clean_gt,llm,kp_test,recall_benign,6000,-0.004299933199732804,0.11833333333333333,-0.012024048096192397,0.002004008016032066
margin,clean_gt,llm,kp_test,precision_phish,6000,-0.004982433426915623,0.235,-0.014226411747801145,0.0025586113097398008
margin,clean_gt,llm,kp_test,precision_benign,6000,0.009287165454281073,0.0016666666666666668,0.0029004407429356004,0.016568772277175535
margin,clean_gt,llm,kp_test,accuracy,6000,0.002979881875230714,0.24533333333333332,-0.0027685492801771128,0.00830564784053156
margin,clean_gt,llm,kp_test,auc,6000,0.0002295465518495731,0.42833333333333334,-0.0003261783467925938,0.0008135082045278603
margin,clean_gt,llm,dp_probe,f1_weighted,6000,-0.4524867023644595,0.0,-0.5039014841394978,-0.4126663605085937
margin,clean_gt,llm,dp_probe,recall_phish,6000,0.11262042788129746,0.0,0.07867494824016563,0.16356107660455488
margin,clean_gt,llm,dp_probe,recall_benign,6000,-0.5392712454212454,0.0,-0.6020192307692308,-0.4943223443223443
margin,clean_gt,llm,dp_probe,precision_phish,6000,-0.2101667801641378,0.0,-0.24976872398929315,-0.18388953795463284
margin,clean_gt,llm,dp_probe,precision_benign,6000,0.015383175111531106,0.0,0.006568606626207657,0.025963595281972143
margin,clean_gt,llm,dp_probe,accuracy,6000,-0.44127445793132075,0.0,-0.49004046062869594,-0.40538437597261123
margin,clean_gt,llm,dp_probe,auc,6000,-0.04245128220927911,0.0,-0.05308057754874519,-0.030517228630582694
margin,clean_gt,random_flip,pp_test,f1_weighted,6000,0.113394716353221,0.0,0.08620393806285612,0.14241022073027956
margin,clean_gt,random_flip,pp_test,recall_phish,6000,0.1591766595289079,0.0,0.11563169164882225,0.21199143468950743
margin,clean_gt,random_flip,pp_test,recall_benign,6000,0.06623312883435582,0.0,0.03885480572597133,0.0961145194274029
margin,clean_gt,random_flip,pp_test,precision_phish,6000,0.09297814751370756,0.0,0.06046360077879609,0.12398270696022468
margin,clean_gt,random_flip,pp_test,precision_benign,6000,0.12056668472518182,0.0,0.0908211403729738,0.15359638023891106
margin,clean_gt,random_flip,pp_test,accuracy,6000,0.11163546025104602,0.0,0.08472803347280333,0.14016736401673635
margin,clean_gt,random_flip,pp_test,auc,6000,0.13401956169198453,0.0,0.09967847243204887,0.17132919956385237
margin,clean_gt,random_flip,kp_test,f1_weighted,6000,-0.002912518315766978,0.429,-0.009959184285504246,0.0022212988258581063
margin,clean_gt,random_flip,kp_test,recall_phish,6000,0.00044760726072607304,0.648,-0.008663366336633671,0.007425742574257432
margin,clean_gt,random_flip,kp_test,recall_benign,6000,-0.005645123580494328,0.059,-0.014028056112224463,0.0010020040080159776
margin,clean_gt,random_flip,kp_test,precision_phish,6000,-0.00684345481435408,0.112,-0.017029207736861066,0.0012361321886205307
margin,clean_gt,random_flip,kp_test,precision_benign,6000,0.0002454353297672411,0.8556666666666667,-0.006997014037568578,0.005764720461990302
margin,clean_gt,random_flip,kp_test,accuracy,6000,-0.0029192506459948327,0.30833333333333335,-0.009966777408637828,0.0022148394241418012
margin,clean_gt,random_flip,kp_test,auc,6000,-0.0006922636527179768,0.106,-0.001814303111172802,0.00010540883747700847
margin,clean_gt,random_flip,dp_probe,f1_weighted,6000,-0.057182567027632296,0.5866666666666667,-0.11182237569460927,0.013959523100506747
margin,clean_gt,random_flip,dp_probe,recall_phish,6000,0.0007267080745341641,0.8273333333333334,-0.008281573498964745,0.010351966873705987
margin,clean_gt,random_flip,dp_probe,recall_benign,6000,-0.051893101343101336,0.5853333333333334,-0.10476190476190475,0.01190476190476189
margin,clean_gt,random_flip,dp_probe,precision_phish,6000,-0.010893061151540612,0.571,-0.022666963649167052,0.0024505355120771235
margin,clean_gt,random_flip,dp_probe,precision_benign,6000,-0.0020851727990101364,0.588,-0.009323223881012338,0.0035306650953337666
margin,clean_gt,random_flip,dp_probe,accuracy,6000,-0.04398293391430646,0.584,-0.08839091192032372,0.010115157173980704
margin,clean_gt,random_flip,dp_probe,auc,6000,0.04650698751444093,0.0,0.03070879215677346,0.05997003427904031
margin,llm,random_flip,pp_test,f1_weighted,6000,0.005138633452544668,0.761,-0.04177315330923706,0.04362135074883981
margin,llm,random_flip,pp_test,recall_phish,6000,-0.09826338329764454,0.0003333333333333333,-0.16916488222698067,-0.03640256959314769
margin,llm,random_flip,pp_test,recall_benign,6000,0.11820143149284254,0.0,0.08588957055214719,0.15337423312883436
margin,llm,random_flip,pp_test,precision_phish,6000,0.1344472054657637,0.0,0.09335008022914074,0.17438132186938524
margin,llm,random_flip,pp_test,precision_benign,6000,-0.02763518585628958,0.16666666666666666,-0.06995890313062912,0.008713380105355868
margin,llm,random_flip,pp_test,accuracy,6000,0.012459728033472804,0.5703333333333334,-0.03138075313807531,0.04916317991631802
margin,llm,random_flip,pp_test,auc,6000,0.1224055173853324,0.0,0.08962671273367395,0.16016616089296423
margin,llm,random_flip,kp_test,f1_weighted,6000,-0.005914299076459006,0.009333333333333334,-0.011658970174743669,-0.0011100450578273803
margin,llm,random_flip,kp_test,recall_phish,6000,-0.011523927392739284,0.003,-0.022277227722772297,-0.0024752475247524774
margin,llm,random_flip,kp_test,recall_benign,6000,-0.001345190380761524,0.42933333333333334,-0.006012024048096198,0.0030060120240481547
margin,llm,random_flip,kp_test,precision_phish,6000,-0.001861021387438457,0.43033333333333335,-0.007622396136420883,0.003623448562029907
margin,llm,random_flip,kp_test,precision_benign,6000,-0.009041730124513833,0.004666666666666667,-0.017497561218763825,-0.0019528623973670113
margin,llm,random_flip,kp_test,accuracy,6000,-0.005899132521225546,0.009333333333333334,-0.011627906976744207,-0.001107419712070845
margin,llm,random_flip,kp_test,auc,6000,-0.0009218102045675498,0.01633333333333333,-0.002197464235401461,-0.0001450611619277097
margin,llm,random_flip,dp_probe,f1_weighted,6000,0.3953041353368271,0.0,0.3094599681853682,0.45676810363789255
margin,llm,random_flip,dp_probe,recall_phish,6000,-0.1118937198067633,0.0,-0.16666666666666663,-0.07453416149068326
