run_id,strategy,arm,seed,noise_rate_nominal,noise_n_flipped,noise_n_cached,noise_eff_rate,noise_served_phish_frac,noise_gt_phish_frac,pp_test_f1_weighted_point,pp_test_f1_weighted_ci_lo,pp_test_f1_weighted_ci_hi,pp_test_recall_phish_point,pp_test_recall_phish_ci_lo,pp_test_recall_phish_ci_hi,pp_test_recall_benign_point,pp_test_recall_benign_ci_lo,pp_test_recall_benign_ci_hi,pp_test_precision_phish_point,pp_test_precision_phish_ci_lo,pp_test_precision_phish_ci_hi,pp_test_precision_benign_point,pp_test_precision_benign_ci_lo,pp_test_precision_benign_ci_hi,pp_test_accuracy_point,pp_test_accuracy_ci_lo,pp_test_accuracy_ci_hi,pp_test_auc_point,pp_test_auc_ci_lo,pp_test_auc_ci_hi,kp_test_f1_weighted_point,kp_test_f1_weighted_ci_lo,kp_test_f1_weighted_ci_hi,kp_test_recall_phish_point,kp_test_recall_phish_ci_lo,kp_test_recall_phish_ci_hi,kp_test_recall_benign_point,kp_test_recall_benign_ci_lo,kp_test_recall_benign_ci_hi,kp_test_precision_phish_point,kp_test_precision_phish_ci_lo,kp_test_precision_phish_ci_hi,kp_test_precision_benign_point,kp_test_precision_benign_ci_lo,kp_test_precision_benign_ci_hi,kp_test_accuracy_point,kp_test_accuracy_ci_lo,kp_test_accuracy_ci_hi,kp_test_auc_point,kp_test_auc_ci_lo,kp_test_auc_ci_hi,dp_probe_f1_weighted_point,dp_probe_f1_weighted_ci_lo,dp_probe_f1_weighted_ci_hi,dp_probe_recall_phish_point,dp_probe_recall_phish_ci_lo,dp_probe_recall_phish_ci_hi,dp_probe_recall_benign_point,dp_probe_recall_benign_ci_lo,dp_probe_recall_benign_ci_hi,dp_probe_precision_phish_point,dp_probe_precision_phish_ci_lo,dp_probe_precision_phish_ci_hi,dp_probe_precision_benign_point,dp_probe_precision_benign_ci_lo,dp_probe_precision_benign_ci_hi,dp_probe_accuracy_point,dp_probe_accuracy_ci_lo,dp_probe_accuracy_ci_hi,dp_probe_auc_point,dp_probe_auc_ci_lo,dp_probe_auc_ci_hi
noise_adv_b2p_r0.30_drift_anchored_seed2026,drift_anchored,adversarial_b2p,2026,0.3,281,1250,0.2248,0.4984,0.2736,0.8209528918326714,0.7965063954466576,0.846062095493891,0.8629550321199143,0.8308351177730193,0.892933618843683,0.7811860940695297,0.7423312883435583,0.8179959100204499,0.7901960784313725,0.7611607789266553,0.8201581027667985,0.8565022421524664,0.8278849067220707,0.8858447488584474,0.8211297071129707,0.797044979079498,0.8462343096234309,0.8686433441494462,0.8432335798706445,0.8925092944128428,0.9795162973166561,0.9728565209611567,0.9861479275696988,0.9789603960396039,0.969059405940594,0.9876237623762376,0.9799599198396793,0.9709418837675351,0.9879759519038076,0.9753390875462392,0.9646772228989038,0.9851668726823238,0.9829145728643216,0.9748989677302173,0.9899091826437941,0.9795127353266888,0.9728682170542635,0.9861572535991141,0.9974999503958412,0.9961964151074425,0.9985764226472749,0.10553717546168284,0.09753604158384763,0.11448076939842253,0.9958592132505176,0.9917184265010351,0.9989648033126294,0.039926739926739924,0.03498168498168498,0.0456043956043956,0.15506125080593167,0.15413108513222504,0.15600194394945732,0.9819819819819819,0.9618608588111264,0.9957264957264957,0.18362900715841893,0.1792717086834734,0.1883014316837846,0.814228456153922,0.8014414924275173,0.8264235850415974
noise_adv_b2p_r0.30_drift_anchored_seed2027,drift_anchored,adversarial_b2p,2027,0.3,274,1250,0.2192,0.5,0.2808,0.8019081737808165,0.7767096500673205,0.8280258419225269,0.8565310492505354,0.8244111349036403,0.8886509635974305,0.7505112474437627,0.7116564417177914,0.7893660531697342,0.7662835249042146,0.7389664727831432,0.796078431372549,0.8456221198156681,0.8162769070276322,0.8761699592856481,0.8023012552301255,0.7771966527196653,0.8284518828451883,0.8664012996851505,0.8423934700454977,0.8905259389655943,0.9833847060666265,0.9772792925146382,0.9894736984773991,0.9789603960396039,0.9678217821782178,0.9876237623762376,0.9869739478957916,0.9789579158316634,0.9939879759519038,0.9838308457711443,0.9742962056303549,0.9924337957124842,0.9830339321357285,0.9743583415597236,0.9899902402402403,0.9833887043189369,0.9772978959025471,0.9894795127353266,0.9982130101787734,0.9970595584733823,0.9990476621559952,0.13929722169432968,0.12984544354473904,0.14910075307152076,0.9927536231884058,0.9865424430641822,0.9979296066252588,0.06153846153846154,0.05548992673992674,0.06794871794871794,0.15765247410817032,0.15648041946583646,0.1587723393904148,0.9795918367346939,0.963067994423123,0.9937308973354232,0.20152505446623092,0.19623404917522563,0.20697167755991286,0.8253369129145526,0.8125128499002723,0.8379716686005505
drift_anchored_B_seed2025,drift_anchored,llm,2025,0.0,0,1241,0.0,0.22723609991941982,0.22723609991941982,0.7946846478687591,0.7701598332893009,0.8199061732059718,0.6252676659528907,0.582441113490364,0.6702355460385439,0.9693251533742331,0.9529652351738241,0.983640081799591,0.9511400651465798,0.9258157844357232,0.9736016880376562,0.7303543913713405,0.7082706766917293,0.7555213810024535,0.801255230125523,0.7782426778242678,0.8242677824267782,0.9321080910655405,0.9158264473666925,0.9474877716617841,0.9783987841760308,0.9711927463018072,0.9850415715205147,0.9727722772277227,0.9603960396039604,0.9826732673267327,0.9829659318637275,0.9749498997995992,0.9909819639278558,0.9788293897882939,0.9688279301745636,0.9885786802030457,0.9780658025922233,0.9685031612427757,0.9860282923684037,0.978405315614618,0.9712070874861573,0.9850498338870431,0.9973312962558781,0.9952963476457867,0.9987215768170004,0.6227251190924532,0.6117900952111124,0.6335566992789957,0.94824016563147,0.9337474120082816,0.9616977225672878,0.5,0.4871749084249084,0.5131868131868131,0.2512342292923752,0.24552796845333721,0.2569118641134957,0.9820143884892086,0.9771018322762509,0.9868613776596387,0.5673825085589791,0.5560224089635855,0.5785908807967631,0.8839140672991604,0.8720551545590366,0.8960381164728991
drift_anchored_B_seed2026,drift_anchored,llm,2026,0.0,0,1234,0.0,0.23176661264181522,0.23176661264181522,0.784359781038359,0.758217874163228,0.8102482975673684,0.6081370449678801,0.563169164882227,0.6531049250535332,0.967280163599182,0.950920245398773,0.9816462167689158,0.9466666666666667,0.9204874448430208,0.9710144927536232,0.7210365853658537,0.6982500819431746,0.7452830188679245,0.7918410041841004,0.7688284518828452,0.8158995815899581,0.9365834220079434,0.9209187784360862,0.9516569015120663,0.9794986732224982,0.9728423039136518,0.9856000785910762,0.9702970297029703,0.9579207920792079,0.9814356435643564,0.9869739478957916,0.9799599198396793,0.9939879759519038,0.9836888331242158,0.9749992177722152,0.9923954372623575,0.9762140733399405,0.9667310836427201,0.984984984984985,0.9795127353266888,0.9728682170542635,0.9856035437430787,0.997491269668049,0.9959693210678784,0.9986595406158852,0.6196802062315604,0.6090109837579333,0.6315160412129868,0.9285714285714286,0.9130434782608695,0.943064182194617,0.4990842490842491,0.48626373626373626,0.5131868131868131,0.2469713656387665,0.24117303540673304,0.2531402675762749,0.9753042233357194,0.9698618757001574,0.9803996680306936,0.5636476812947401,0.552443199502023,0.5759453781512605,0.8787919292577677,0.8659944002684685,0.8908846902752181
drift_anchored_B_seed2027,drift_anchored,llm,2027,0.0,0,1236,0.0,0.23624595469255663,0.23624595469255663,0.7836407299601842,0.7580504006602237,0.8089571900067131,0.5995717344753747,0.5546038543897216,0.6445396145610278,0.9754601226993865,0.9611451942740287,0.9877300613496932,0.958904109589041,0.935374149659864,0.9798691275167786,0.7183734939759037,0.6965305205702371,0.7422372229890346,0.7918410041841004,0.7688284518828452,0.8148535564853556,0.9237310772760913,0.9071792497033232,0.9393774385517794,0.9822748198885711,0.9756395347017993,0.9878183831672204,0.9764851485148515,0.9653465346534653,0.9863861386138614,0.9869739478957916,0.9789579158316634,0.9939879759519038,0.983790523690773,0.9742938373446329,0.99237659495316,0.9810756972111554,0.9723320158102767,0.9889558232931727,0.982281284606866,0.9756367663344407,0.9878183831672204,0.9984139070219648,0.9974266912537947,0.9991431501617096,0.6160928765116203,0.6052732653078836,0.6275767415932598,0.917184265010352,0.8985507246376812,0.9347826086956522,0.49633699633699635,0.48333333333333334,0.5097115384615384,0.24367436743674367,0.23786528070561208,0.2497913769123783,0.9713261648745519,0.9651920265541096,0.9773642079932204,0.5596016184251479,0.5483971366324307,0.5714285714285714,0.8720113909554904,0.8583829033285555,0.8851842451027233
noise_clean_gt_margin_seed2025,margin,clean_gt,2025,0.0,0,1227,0.0,0.5069274653626732,0.5069274653626732,0.8731274874770072,0.852019612920981,0.8940981507039482,0.8308351177730193,0.7965738758029979,0.8650963597430407,0.9141104294478528,0.8895705521472392,0.9366053169734151,0.9023255813953488,0.8764302059496567,0.9267182691021009,0.8498098859315589,0.8248175182481752,0.8767395626242545,0.8734309623430963,0.852510460251046,0.8943514644351465,0.941277702605063,0.9262413350674146,0.9553826583115479,0.9784090701445833,0.9706800127777172,0.9850489485089056,0.9777227722772277,0.9665841584158416,0.9876237623762376,0.9789579158316634,0.969939879759519,0.9869739478957916,0.9741060419235512,0.9632352941176471,0.9839704069050554,0.9819095477386934,0.9731075697211156,0.9898373983739838,0.978405315614618,0.9706533776301218,0.9850498338870431,0.997013829639477,0.9945116718585686,0.9986327543701264,0.35657258342267095,0.34361013628496473,0.3702858893878405,0.9824016563146998,0.974120082815735,0.9906832298136646,0.223992673992674,0.2131822344322344,0.2357142857142857,0.18299267258002314,0.18043770071793644,0.18560567134308206,0.9862903225806452,0.97949107883401,0.9926112913181878,0.33800186741363214,0.32866479925303455,0.34827264239028943,0.8664556458034718,0.8534467214979639,0.879900656193358
noise_clean_gt_margin_seed2026,margin,clean_gt,2026,0.0,0,1231,0.0,0.50446791226645,0.50446791226645,0.884696703252279,0.8645294124921336,0.905661394896417,0.8458244111349036,0.8115631691648822,0.8779443254817987,0.9222903885480572,0.8977505112474438,0.9447852760736196,0.9122401847575058,0.8871322726279764,0.9369158878504673,0.8623326959847036,0.8370776113191843,0.8880160963658017,0.8849372384937239,0.8650366108786611,0.9058577405857741,0.9436642538414716,0.9285116240371689,0.9578840486418553,0.9767441860465116,0.9695440627436351,0.9833847565718604,0.974009900990099,0.9628712871287128,0.9839108910891089,0.9789579158316634,0.969939879759519,0.9869739478957916,0.974009900990099,0.9632802937576499,0.9838509316770186,0.9789579158316634,0.9700889845433759,0.986908687776204,0.9767441860465116,0.969545957918051,0.9833887043189369,0.9972320879382528,0.9957462883688168,0.9984126979205936,0.3302128475804271,0.3166150933558311,0.3431273114940419,0.9834368530020704,0.9751552795031055,0.9906832298136646,0.20183150183150184,0.19065476190476188,0.2124587912087912,0.17897513187641295,0.176656738644825,0.18128575087663604,0.9856887298747764,0.9786666048237477,0.9921337230002373,0.31932773109243695,0.30983504512916277,0.3285091814503579,0.8685795053807477,0.8555675664914795,0.880953466392131
noise_clean_gt_margin_seed2027,margin,clean_gt,2027,0.0,0,1231,0.0,0.5109666937449229,0.5109666937449229,0.8794435928923272,0.8581122095031875,0.8994750055053954,0.8394004282655246,0.8051391862955032,0.8736616702355461,0.918200408997955,0.8936605316973415,0.9406952965235174,0.9074074074074074,0.8814308568752927,0.9316052509992694,0.8568702290076335,0.8311926605504587,0.884313725490196,0.8797071129707112,0.858760460251046,0.899581589958159,0.9363163034291895,0.9207007045799889,0.9510487688460915,0.981724293589413,0.9756116504204793,0.9878169326023855,0.9777227722772277,0.9665841584158416,0.9876237623762376,0.9849699398797596,0.9769539078156313,0.9919839679358717,0.9813664596273292,0.9718473627210983,0.9899874843554443,0.9820179820179821,0.973293107500661,0.9898887765419616,0.9817275747508306,0.9756367663344407,0.9878183831672204,0.9982241711145062,0.9972171136828111,0.9990191087620786,0.37285405801469357,0.3595747072565958,0.3856542297871077,0.9813664596273292,0.9720496894409938,0.989648033126294,0.23809523809523808,0.22673534798534797,0.24926739926739927,0.1855912294440094,0.18298862247383077,0.18827470211190508,0.9863429438543247,0.979607250755287,0.9923955817259353,0.3498288204170557,0.34002489884842824,0.3596327419856832,0.8694203656936577,0.856083600664346,0.8822090784474325
noise_random_r0.30_margin_seed2025,margin,random_flip,2025,0.3,378,1250,0.3024,0.4632,0.3896,0.760906051744745,0.7316889220761702,0.7885195138349296,0.683083511777302,0.640203426124197,0.7259100642398287,0.8384458077709611,0.803680981595092,0.8711656441717791,0.8015075376884422,0.7664210651799142,0.8354147787031097,0.7347670250896058,0.7068010562100059,0.7640506342210358,0.7625523012552301,0.7332635983263598,0.7897489539748954,0.7878990904831343,0.7560680802056374,0.8178783340558673,0.9795090564487359,0.9723043183809406,0.9856018294391828,0.9752475247524752,0.9641089108910891,0.9851485148514851,0.9829659318637275,0.9739478957915831,0.9899799599198397,0.9788819875776398,0.9682529980207242,0.9875776397515528,0.98001998001998,0.9711729622266402,0.9879396984924623,0.9795127353266888,0.9723145071982281,0.9856035437430787,0.9976065993372885,0.9960774581340899,0.9987599270322823,0.350316097969358,0.3376630474244804,0.363348052722979,0.9824016563146998,0.9730848861283644,0.9896739130434782,0.21868131868131868,0.20823717948717949,0.22949175824175821,0.1819750719079578,0.1795641657164843,0.18454686289697908,0.985962014863749,0.9786503574819294,0.99205734584011,0.33348895113600996,0.3243036103330221,0.3431372549019608,0.812614800658279,0.7992993889306002,0.8254661608233036
noise_random_r0.30_margin_seed2026,margin,random_flip,2026,0.3,388,1250,0.3104,0.4584,0.3832,0.7817313015948191,0.7547118826987498,0.8073175448964207,0.6980728051391863,0.6552462526766595,0.7387580299785867,0.8650306748466258,0.8343558282208589,0.8957055214723927,0.8316326530612245,0.7985248701873388,0.8638774869109948,0.75,0.7226869172326464,0.7767747326639595,0.7834728033472803,0.7573221757322176,0.8085774058577406,0.8294250819966457,0.8024387707290586,0.8556624759702752,0.9833826436455354,0.976738516308539,0.9889189637719978,0.9777227722772277,0.9665841584158416,0.9876237623762376,0.9879759519038076,0.9809619238476954,0.9939879759519038,0.9850374064837906,0.9765142150803461,0.9925002340823971,0.9820717131474104,0.9733727810650887,0.9899094369486671,0.9833887043189369,0.9767441860465116,0.9889258028792912,0.9983221393281612,0.9973324743546498,0.9990885235818171,0.4042482848122578,0.3913092824920019,0.4173758719856983,0.9865424430641822,0.979296066252588,0.9927795031055899,0.26556776556776557,0.254029304029304,0.2774725274725275,0.1920209550674995,0.18938753821328555,0.19476281792052041,0.9911141490088858,0.9861470820615266,0.9955304810130688,0.3739495798319328,0.3639861500155618,0.3840647370059135,0.8324573976747889,0.8204657863702894,0.8448470335737417
noise_random_r0.30_margin_seed2027,margin,random_flip,2027,0.3,397,1250,0.3176,0.4632,0.3856,0.754717354746016,0.7276857863803735,0.7812034375251817,0.6573875802997858,0.6145610278372591,0.7002141327623126,0.852760736196319,0.820040899795501,0.8834355828220859,0.8100263852242744,0.775814581918085,0.8449208224516023,0.7227036395147314,0.6966026333750427,0.74910441426146,0.7573221757322176,0.7311715481171548,0.7834728033472803,0.8018855944264176,0.7750395204126764,0.8294952553609822,0.9828254531249218,0.9767297487767806,0.9883876613411297,0.9752475247524752,0.9641089108910891,0.9851485148514851,0.9889779559118237,0.9819639278557114,0.9949899799599199,0.986232790988736,0.9777503090234858,0.993734335839599,0.9801390268123138,0.9714285714285714,0.988011988011988,0.9828349944629015,0.9767441860465116,0.9883859357696566,0.9986172840730967,0.99774273175063,0.999301852467311,0.47642872858148355,0.46394985831220253,0.48913818860677616,0.9761904761904762,0.9658385093167702,0.9844979296066252,0.33516483516483514,0.32271062271062273,0.34798534798534797,0.20621036518696698,0.2028734433515867,0.20994496618922007,0.9875876956287102,0.9824175793683319,0.9921485954574393,0.43152816682228445,0.42094615624027387,0.4425770308123249,0.8198856354135857,0.8072560604509363,0.8322086376356563
noise_adv_p2b_r0.30_margin_seed2025,margin,adversarial_p2b,2025,0.3,208,1250,0.1664,0.4056,0.572,0.8327886330196457,0.8090648458785542,0.8564662570631039,0.7066381156316917,0.6659528907922913,0.7516059957173448,0.9591002044989775,0.9406952965235174,0.9754601226993865,0.9428571428571428,0.918697586582165,0.9651162790697675,0.7739273927392739,0.75,0.8010206269471768,0.8357740585774058,0.8137813807531381,0.858786610878661,0.9262446193122353,0.9096169256841081,0.9419629055494979,0.9800591723746427,0.9728698066519365,0.9861580646183349,0.974009900990099,0.9628712871287128,0.9839108910891089,0.9849699398797596,0.9769539078156313,0.9919839679358717,0.9812967581047382,0.971604938271605,0.9899497487437185,0.9790836653386454,0.9701470193940478,0.987012987012987,0.9800664451827242,0.9728682170542635,0.9861572535991141,0.9974875493561379,0.99550301097244,0.998845463203635,0.5451506479998434,0.5332004750266642,0.5566142563919059,0.9637681159420289,0.952355072463768,0.9751552795031055,0.4084249084249084,0.39578754578754577,0.42051739926739923,0.2237442922374429,0.21952974201196793,0.2280878089051356,0.9845474613686535,0.9794846537807469,0.9893724130958297,0.49190787426081545,0.48070339246809834,0.5026493930905696,0.8784417445908128,0.8666478586975481,0.8907387341781751
noise_adv_p2b_r0.30_margin_seed2026,margin,adversarial_p2b,2026,0.3,201,1250,0.1608,0.3928,0.5536,0.828815904301411,0.8054005909608791,0.852665752747602,0.708779443254818,0.6680942184154176,0.7516059957173448,0.9488752556237219,0.9263803680981595,0.967280163599182,0.9297752808988764,0.9029649595687331,0.9541547277936963,0.7733333333333333,0.75,0.7996605128820748,0.8315899581589958,0.8096234309623431,0.854602510460251,0.9379190149017135,0.9220606008854324,0.9530449328481408,0.9789459631789921,0.9722783680315592,0.9850690421829978,0.9702970297029703,0.9579207920792079,0.9814356435643564,0.9859719438877755,0.9779559118236473,0.9929859719438878,0.9824561403508771,0.9728395061728395,0.9911616161616161,0.9761904761904762,0.9666331354558092,0.9849699398797596,0.9789590254706534,0.9723145071982281,0.985063676633444,0.9977777336851922,0.9965449153257009,0.9987475569951785,0.6555755304760363,0.6450141422840405,0.6661754215617414,0.917184265010352,0.8995859213250518,0.9347826086956522,0.5454212454212454,0.5324175824175824,0.5587912087912088,0.26306413301662707,0.25643280941047214,0.2699150884432895,0.973839110529758,0.9682791513208874,0.9791199366600953,0.6013071895424836,0.58994708994709,0.6129785247432307,0.8827757301359785,0.8702481059313357,0.8950134329093956
noise_adv_p2b_r0.30_margin_seed2027,margin,adversarial_p2b,2027,0.3,197,1250,0.1576,0.4048,0.5624,0.8362138519043826,0.8139514385155832,0.8590939064380229,0.715203426124197,0.6745182012847966,0.7558886509635975,0.9570552147239264,0.9386503067484663,0.9734151329243353,0.9408450704225352,0.9176128558941059,0.9629655934343434,0.778702163061564,0.7548693443653122,0.8040894641634029,0.8389121338912134,0.8179916317991632,0.8608786610878661,0.9274707373786473,0.9111744240529333,0.9426056322609179,0.9789431900212231,0.9722783680315592,0.9855806562469771,0.969059405940594,0.9566831683168316,0.9801980198019802,0.9869739478957916,0.9799599198396793,0.9939879759519038,0.9836683417085427,0.9749992177722152,0.9923471825035747,0.9752475247524752,0.9656862745098039,0.9840323341353187,0.9789590254706534,0.9723145071982281,0.9856035437430787,0.9984845929482727,0.997590322972678,0.9991629608226353,0.6622137530479224,0.6522619068741097,0.6726674476483474,0.9057971014492754,0.8871376811594203,0.9244306418219461,0.5556776556776557,0.543040293040293,0.5694139194139194,0.2650711905483187,0.2582859548687571,0.27208851738490164,0.97088,0.9650747365091569,0.9764335833162112,0.6083099906629318,0.597416744475568,0.6198295985060691,0.8736273216086881,0.8602297956529323,0.8864558496196695
noise_adv_b2p_r0.30_margin_seed2025,margin,adversarial_b2p,2025,0.3,262,1250,0.2096,0.5464,0.3368,0.8167895172958962,0.7916635082393333,0.8410177185770699,0.8565310492505354,0.8244111349036403,0.8886509635974305,0.7791411042944786,0.7402862985685071,0.8159509202453987,0.7874015748031497,0.7584250347674444,0.8167014224162413,0.8504464285714286,0.8215034562211981,0.8799076212471132,0.8169456066945606,0.7918410041841004,0.8410303347280333,0.861199055889089,0.8352090750252887,0.8860901284358674,0.9761946158004382,0.9684510624908277,0.9828380745099538,0.9752475247524752,0.9641089108910891,0.9851485148514851,0.9769539078156313,0.9679358717434869,0.9859719438877755,0.9716399506781751,0.9605887003588154,0.9825436408977556,0.9798994974874372,0.970912738214644,0.9878665318503539,0.9761904761904762,0.96843853820598,0.9828349944629015,0.9971241988928352,0.9953637162939741,0.9984871971666104,0.17947853378509782,0.16867484620133488,0.19093905601866018,0.9886128364389234,0.9813664596273292,0.994824016563147,0.08846153846153847,0.08113553113553114,0.09633699633699634,0.1609912339851652,0.15946173254835996,0.16245569964195822,0.9777327935222672,0.9634146341463414,0.9898580121703854,0.22377840024898848,0.21755368814192344,0.23062558356676005,0.8225324020355076,0.8092451833018602,0.8351192798747147
noise_adv_b2p_r0.30_margin_seed2026,margin,adversarial_b2p,2026,0.3,259,1250,0.2072,0.5448,0.3376,0.8357375793779986,0.8125470645717539,0.8597709729234373,0.8629550321199143,0.8307815845824412,0.892933618843683,0.8098159509202454,0.7730061349693251,0.8445807770961146,0.8125,0.7833655705996132,0.8417804796802132,0.8608695652173913,0.8326180257510729,0.8889009399855385,0.8357740585774058,0.8127615062761506,0.8598326359832636,0.8908930080617263,0.8679489453195133,0.9122582248437793,0.9784115048117968,0.9712136436784773,0.9850416184002587,0.9789603960396039,0.969059405940594,0.9876237623762376,0.9779559118236473,0.968937875751503,0.9859969939879758,0.972939729397294,0.962101529838128,0.982823690060532,0.9828801611278952,0.9748484613623332,0.9898890318758873,0.978405315614618,0.9712070874861573,0.9850498338870431,0.9974305045735035,0.9960639099982143,0.9985205559634119,0.15220979678590774,0.14167470047790626,0.16285055948115543,0.9886128364389234,0.9813664596273292,0.994824016563147,0.07014652014652015,0.06336538461538462,0.07710622710622711,0.15832228116710875,0.157001647446458,0.15966121310295175,0.9720812182741116,0.9547840519320435,0.9872155136132603,0.20821661998132587,0.20230314347961406,0.21428571428571427,0.8310346658172746,0.8185209532530962,0.8431802910684899
noise_adv_b2p_r0.30_margin_seed2027,margin,adversarial_b2p,2027,0.3,272,1250,0.2176,0.532,0.3144,0.8146153604369891,0.788943631241014,0.8397768123393535,0.860813704496788,0.828693790149893,0.8908458244111346,0.7709611451942741,0.7321063394683026,0.8077709611451943,0.7821011673151751,0.7532698232388427,0.811285921184521,0.8529411764705882,0.8240503099438431,0.8816841975533561,0.8148535564853556,0.7897489539748954,0.8399581589958159,0.8869738092423026,0.865292976532976,0.9087397038924869,0.982281284606866,0.9756367663344407,0.9883700050114447,0.9801980198019802,0.969059405940594,0.9888613861386139,0.9839679358717435,0.9759519038076152,0.9909819639278558,0.9801980198019802,0.9704406096439685,0.9888059701492538,0.9839679358717435,0.9753682424053803,0.9909456740442656,0.982281284606866,0.9756367663344407,0.9883720930232558,0.9981770471636342,0.9970657899958333,0.9990054676184051,0.14261635061317446,0.132865189755952,0.15249160706049694,0.9917184265010351,0.9855072463768116,0.9968944099378882,0.06373626373626373,0.057326007326007324,0.07014652014652015,0.15782537067545305,0.15659270883815893,0.15900066181336864,0.9775280898876404,0.9607315136184482,0.9916908953549598,0.20323685029567382,0.1977902272019919,0.20883909119203237,0.8401624083301102,0.8273499580991817,0.8522204163159132
margin_B_seed2025,margin,llm,2025,0.0,0,1232,0.0,0.30357142857142855,0.30357142857142855,0.7771173348836068,0.7510223358143109,0.8025408328055116,0.5931477516059958,0.5481798715203426,0.6381156316916489,0.9693251533742331,0.9529652351738241,0.983640081799591,0.9486301369863014,0.9219303609701754,0.9722246251441753,0.713855421686747,0.6919706399895724,0.7375019409937889,0.7855648535564853,0.7625261506276151,0.8085774058577406,0.929953626463131,0.9132126263886883,0.9452655421412401,0.9734019242373345,0.9656530029370315,0.9806118626897748,0.9628712871287128,0.9492574257425742,0.9752475247524752,0.9819639278557114,0.9729458917835672,0.9899799599198397,0.9773869346733668,0.9665831232286797,0.9872777578397044,0.9702970297029703,0.9598423066582167,0.9800806713503838,0.973421926910299,0.9656699889258029,0.9806201550387597,0.9968662572670093,0.9945311104883033,0.9984268041032559,0.7977138099414213,0.7893387750328775,0.8062509647597169,0.8861283643892339,0.865424430641822,0.906832298136646,0.7456043956043956,0.7342445054945055,0.7571428571428571,0.38129175946547883,0.36976521424713993,0.39365708538508015,0.973690504663956,0.9691193592397226,0.9783777713743305,0.7667289137877373,0.7566098661686897,0.7771553065670713,0.9149322382241637,0.9049218909972016,0.9255006484199031
margin_B_seed2026,margin,llm,2026,0.0,0,1232,0.0,0.2962662337662338,0.2962662337662338,0.7601905973024495,0.7332117662393692,0.7859976344625427,0.5610278372591007,0.5160599571734475,0.6038543897216274,0.9713701431492843,0.9550102249488752,0.9856850715746421,0.9492753623188406,0.9228002223869533,0.9740764657646577,0.6985294117647058,0.6771428571428572,0.7205454786559351,0.7709205020920502,0.7468619246861925,0.7939330543933054,0.9346479070602506,0.9186811129648849,0.9500621817019396,0.9756118218705486,0.9683808914612398,0.9828139323094062,0.9628712871287128,0.9492574257425742,0.9752475247524752,0.9859719438877755,0.9789579158316634,0.9929859719438878,0.9823232323232324,0.9734848484848485,0.9910941475826972,0.9704142011834319,0.9600380116959064,0.9800399201596807,0.9756367663344407,0.96843853820598,0.9828349944629015,0.9970125895355066,0.9952628028333896,0.9983420429968849,0.8241931157398831,0.8163661597318561,0.8321017252919275,0.8364389233954451,0.812603519668737,0.8592132505175983,0.7943223443223443,0.7844322344322344,0.8051327838827839,0.4184360435007768,0.4045333021212602,0.43294750521740527,0.9648498331479421,0.9597056955498219,0.9695310198986049,0.8006535947712419,0.7913126361655773,0.8101501711795829,0.9031203785862172,0.8921554984870202,0.913744558581515
margin_B_seed2027,margin,llm,2027,0.0,0,1232,0.0,0.3133116883116883,0.3133116883116883,0.774749902573894,0.7494675248255269,0.800619522886903,0.588865096359743,0.5460385438972163,0.6338329764453962,0.9693251533742331,0.9529652351738241,0.983640081799591,0.9482758620689655,0.9238045634920635,0.972318339100346,0.7117117117117117,0.6902628877366704,0.7352941176470589,0.7834728033472803,0.7614801255230126,0.8065115062761504,0.9218305942731527,0.9046326462693167,0.9382855366237086,0.9789403631569857,0.9722743649842931,0.9850453121218674,0.9678217821782178,0.9542079207920792,0.9789603960396039,0.9879759519038076,0.9809619238476954,0.9939879759519038,0.9848866498740554,0.9762195303653376,0.9924433249370277,0.974308300395257,0.9639718582673279,0.9830681502844344,0.9789590254706534,0.9723145071982281,0.9850498338870431,0.9978967836663426,0.9967161116788031,0.9987896585249707,0.7951925959061638,0.7866134343346848,0.8036822898134762,0.8871635610766045,0.8664596273291926,0.906832298136646,0.7417582417582418,0.7303983516483517,0.7538461538461538,0.3780326422584914,0.36630364919032493,0.3903671564539076,0.9737917768694397,0.9691551888562092,0.9782559534757025,0.7636165577342048,0.7533418923124806,0.7738873327108621,0.9137140809501058,0.9025619222047794,0.9242948386154907
