run_id,strategy,oracle,round,kp_f1w,kp_recall_phish
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,18,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,19,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,20,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,21,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,22,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,23,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,24,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,25,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,0,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,1,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,2,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,3,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,4,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,5,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,6,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,7,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,8,0.9800591723746428,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,9,0.9800591723746428,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,10,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,11,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,12,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,13,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,14,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,15,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,16,0.9789539610177268,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,17,0.9789539610177268,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,18,0.977846274755502,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,19,0.977846274755502,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,20,0.9784014378783974,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,21,0.977846274755502,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,22,0.9772965514394492,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,23,0.9778489683679736,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,24,0.9772965514394492,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,25,0.9772965514394492,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,0,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,1,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,2,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,3,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,4,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,5,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,6,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,7,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,8,0.9806118626897748,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,9,0.9811669961316069,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,10,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,11,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,12,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,13,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,14,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,15,0.9806093825603956,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,16,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,17,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,18,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,19,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,20,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,21,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,22,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,23,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,24,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_off,drift_anchored,llm,25,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,0,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,1,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,2,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,3,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,4,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,5,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,6,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,7,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,8,0.9806118626897748,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,9,0.9811669961316069,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,10,0.9806118626897748,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,11,0.9800591723746428,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,12,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,13,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,14,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,15,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,16,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,17,0.9806093825603956,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,18,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,19,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,20,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,21,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,22,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,23,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,24,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t1_only,drift_anchored,llm,25,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,0,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,1,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,2,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,3,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,4,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,5,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,6,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,7,0.9800591723746428,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,8,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,9,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,10,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,11,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,12,0.9789539610177268,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,13,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,14,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,15,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,16,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,17,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,18,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,19,0.9800566467600328,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,20,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,21,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,22,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,23,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,24,0.977846274755502,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t2_only,drift_anchored,llm,25,0.977846274755502,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,0,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,1,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,2,0.9806166750190743,0.9764851485148516
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,3,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,4,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,5,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,6,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,7,0.9806142934913096,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,8,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,9,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,10,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,11,0.9800616472799516,0.9752475247524752
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,12,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,13,0.9795065388336702,0.974009900990099
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,14,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,15,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,16,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,17,0.9795039691291906,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,18,0.9789513486176784,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,19,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,20,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,21,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,22,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,23,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,24,0.9783987841760308,0.9727722772277227
drift_anchored_llm_periodic_temporal_B_v4_t3_only,drift_anchored,llm,25,0.977846274755502,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,0,0.9806166750190743,0.9764851485148516
hybrid_llm_periodic_temporal,hybrid,llm,1,0.9795065388336702,0.974009900990099
hybrid_llm_periodic_temporal,hybrid,llm,2,0.9783987841760308,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,3,0.9783987841760308,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,4,0.9789539610177268,0.974009900990099
hybrid_llm_periodic_temporal,hybrid,llm,5,0.9783987841760308,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,6,0.9795065388336702,0.974009900990099
hybrid_llm_periodic_temporal,hybrid,llm,7,0.9795065388336702,0.974009900990099
hybrid_llm_periodic_temporal,hybrid,llm,8,0.9800591723746428,0.974009900990099
hybrid_llm_periodic_temporal,hybrid,llm,9,0.9795039691291906,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,10,0.9795039691291906,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,11,0.9800566467600328,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,12,0.9795039691291906,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,13,0.9795039691291906,0.9727722772277227
hybrid_llm_periodic_temporal,hybrid,llm,14,0.9778378559778864,0.969059405940594
hybrid_llm_periodic_temporal,hybrid,llm,15,0.9778349368644454,0.9678217821782178
hybrid_llm_periodic_temporal,hybrid,llm,16,0.9772823135708762,0.9678217821782178
hybrid_llm_periodic_temporal,hybrid,llm,17,0.9761741337450652,0.9665841584158416
hybrid_llm_periodic_temporal,hybrid,llm,18,0.9756216415756748,0.9665841584158416
hybrid_llm_periodic_temporal,hybrid,llm,19,0.9750659539192544,0.9653465346534652
hybrid_llm_periodic_temporal,hybrid,llm,20,0.9750659539192544,0.9653465346534652
hybrid_llm_periodic_temporal,hybrid,llm,21,0.9750659539192544,0.9653465346534652
hybrid_llm_periodic_temporal,hybrid,llm,22,0.9739543109314144,0.9628712871287128
hybrid_llm_periodic_temporal,hybrid,llm,23,0.9739543109314144,0.9628712871287128
hybrid_llm_periodic_temporal,hybrid,llm,24,0.9739543109314144,0.9628712871287128
hybrid_llm_periodic_temporal,hybrid,llm,25,0.9739543109314144,0.9628712871287128
hybrid_llm_periodic_temporal_B,hybrid,llm,0,0.9806166750190743,0.9764851485148516
hybrid_llm_periodic_temporal_B,hybrid,llm,1,0.9795065388336702,0.974009900990099
hybrid_llm_periodic_temporal_B,hybrid,llm,2,0.9789513486176784,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,3,0.9783987841760308,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,4,0.9789513486176784,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,5,0.9783987841760308,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,6,0.9783987841760308,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,7,0.9795065388336702,0.974009900990099
hybrid_llm_periodic_temporal_B,hybrid,llm,8,0.9795039691291906,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,9,0.9795039691291906,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,10,0.9806093825603956,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,11,0.9806093825603956,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,12,0.9800566467600328,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,13,0.9800566467600328,0.9727722772277227
hybrid_llm_periodic_temporal_B,hybrid,llm,14,0.9800540703800976,0.9715346534653464
hybrid_llm_periodic_temporal_B,hybrid,llm,15,0.980604274097862,0.9702970297029704
hybrid_llm_periodic_temporal_B,hybrid,llm,16,0.9800540703800976,0.9715346534653464
hybrid_llm_periodic_temporal_B,hybrid,llm,17,0.978945963178992,0.9702970297029704
hybrid_llm_periodic_temporal_B,hybrid,llm,18,0.978945963178992,0.9702970297029704
hybrid_llm_periodic_temporal_B,hybrid,llm,19,0.9795013472781324,0.9715346534653464
hybrid_llm_periodic_temporal_B,hybrid,llm,20,0.9795013472781324,0.9715346534653464
hybrid_llm_periodic_temporal_B,hybrid,llm,21,0.977288182008022,0.9702970297029704
hybrid_llm_periodic_temporal_B,hybrid,llm,22,0.9767327545533716,0.969059405940594
hybrid_llm_periodic_temporal_B,hybrid,llm,23,0.9756247904844846,0.9678217821782178
hybrid_llm_periodic_temporal_B,hybrid,llm,24,0.9739577740934436,0.9641089108910892
hybrid_llm_periodic_temporal_B,hybrid,llm,25,0.9722899515223498,0.9603960396039604
margin_B_seed2025,margin,llm,0,0.9806166750190743,0.9764851485148516
margin_B_seed2025,margin,llm,1,0.9800616472799516,0.9752475247524752
margin_B_seed2025,margin,llm,2,0.9789513486176784,0.9727722772277227
margin_B_seed2025,margin,llm,3,0.9789513486176784,0.9727722772277227
margin_B_seed2025,margin,llm,4,0.9789513486176784,0.9727722772277227
margin_B_seed2025,margin,llm,5,0.9789513486176784,0.9727722772277227
margin_B_seed2025,margin,llm,6,0.9789513486176784,0.9727722772277227
margin_B_seed2025,margin,llm,7,0.9800591723746428,0.974009900990099
margin_B_seed2025,margin,llm,8,0.9800566467600328,0.9727722772277227
margin_B_seed2025,margin,llm,9,0.9795039691291906,0.9727722772277227
margin_B_seed2025,margin,llm,10,0.9806093825603956,0.9727722772277227
margin_B_seed2025,margin,llm,11,0.9806093825603956,0.9727722772277227
margin_B_seed2025,margin,llm,12,0.9800566467600328,0.9727722772277227
margin_B_seed2025,margin,llm,13,0.9795039691291906,0.9727722772277227
margin_B_seed2025,margin,llm,14,0.9800566467600328,0.9727722772277227
margin_B_seed2025,margin,llm,15,0.978945963178992,0.9702970297029704
margin_B_seed2025,margin,llm,16,0.978945963178992,0.9702970297029704
margin_B_seed2025,margin,llm,17,0.9783933119958697,0.9702970297029704
margin_B_seed2025,margin,llm,18,0.9783933119958697,0.9702970297029704
margin_B_seed2025,margin,llm,19,0.9800566467600328,0.9727722772277227
margin_B_seed2025,margin,llm,20,0.9800566467600328,0.9727722772277227
margin_B_seed2025,margin,llm,21,0.9795013472781324,0.9715346534653464
margin_B_seed2025,margin,llm,22,0.9767357011037496,0.9702970297029704
margin_B_seed2025,margin,llm,23,0.9750692061490802,0.9665841584158416
margin_B_seed2025,margin,llm,24,0.9745135343745692,0.9653465346534652
margin_B_seed2025,margin,llm,25,0.9734019242373344,0.9628712871287128
margin_B_seed2026,margin,llm,0,0.9839355433715278,0.9777227722772276
margin_B_seed2026,margin,llm,1,0.9839355433715278,0.9777227722772276
margin_B_seed2026,margin,llm,2,0.9828254531249218,0.9752475247524752
margin_B_seed2026,margin,llm,3,0.9828254531249218,0.9752475247524752
margin_B_seed2026,margin,llm,4,0.982270284782309,0.974009900990099
margin_B_seed2026,margin,llm,5,0.9811596963347786,0.9715346534653464
margin_B_seed2026,margin,llm,6,0.9811621775812034,0.9727722772277227
margin_B_seed2026,margin,llm,7,0.979495946903454,0.969059405940594
margin_B_seed2026,margin,llm,8,0.9789431900212232,0.969059405940594
margin_B_seed2026,margin,llm,9,0.9789431900212232,0.969059405940594
margin_B_seed2026,margin,llm,10,0.9794986732224982,0.9702970297029704
margin_B_seed2026,margin,llm,11,0.9800514431780007,0.9702970297029704
margin_B_seed2026,margin,llm,12,0.979495946903454,0.969059405940594
margin_B_seed2026,margin,llm,13,0.9783817068159146,0.9653465346534652
margin_B_seed2026,margin,llm,14,0.9778258400646106,0.9641089108910892
margin_B_seed2026,margin,llm,15,0.977273076396218,0.9641089108910892
margin_B_seed2026,margin,llm,16,0.9767203754218872,0.9641089108910892
margin_B_seed2026,margin,llm,17,0.9767203754218872,0.9641089108910892
margin_B_seed2026,margin,llm,18,0.9767203754218872,0.9641089108910892
margin_B_seed2026,margin,llm,19,0.9767203754218872,0.9641089108910892
margin_B_seed2026,margin,llm,20,0.9767203754218872,0.9641089108910892
margin_B_seed2026,margin,llm,21,0.9767203754218872,0.9641089108910892
margin_B_seed2026,margin,llm,22,0.9767203754218872,0.9641089108910892
margin_B_seed2026,margin,llm,23,0.9761644459765212,0.9628712871287128
margin_B_seed2026,margin,llm,24,0.9756118218705486,0.9628712871287128
margin_B_seed2026,margin,llm,25,0.9756118218705486,0.9628712871287128
margin_B_seed2027,margin,llm,0,0.983933488407185,0.9764851485148516
margin_B_seed2027,margin,llm,1,0.984488503035581,0.9777227722772276
margin_B_seed2027,margin,llm,2,0.984488503035581,0.9777227722772276
margin_B_seed2027,margin,llm,3,0.9855964671044682,0.978960396039604
margin_B_seed2027,margin,llm,4,0.985598291159464,0.9801980198019802
margin_B_seed2027,margin,llm,5,0.9844923923288514,0.9801980198019802
margin_B_seed2027,margin,llm,6,0.9850453121218674,0.9801980198019802
margin_B_seed2027,margin,llm,7,0.9850453121218674,0.9801980198019802
margin_B_seed2027,margin,llm,8,0.9850453121218674,0.9801980198019802
margin_B_seed2027,margin,llm,9,0.9850453121218674,0.9801980198019802
margin_B_seed2027,margin,llm,10,0.985598291159464,0.9801980198019802
margin_B_seed2027,margin,llm,11,0.984488503035581,0.9777227722772276
margin_B_seed2027,margin,llm,12,0.984488503035581,0.9777227722772276
margin_B_seed2027,margin,llm,13,0.9833783919834148,0.9752475247524752
margin_B_seed2027,margin,llm,14,0.983380538966694,0.9764851485148516
margin_B_seed2027,margin,llm,15,0.9811621775812034,0.9727722772277227
margin_B_seed2027,margin,llm,16,0.9800514431780007,0.9702970297029704
margin_B_seed2027,margin,llm,17,0.9806068530483092,0.9715346534653464
margin_B_seed2027,margin,llm,18,0.979495946903454,0.969059405940594
margin_B_seed2027,margin,llm,19,0.979495946903454,0.969059405940594
margin_B_seed2027,margin,llm,20,0.9800487650960916,0.969059405940594
margin_B_seed2027,margin,llm,21,0.980604274097862,0.9702970297029704
margin_B_seed2027,margin,llm,22,0.9800487650960916,0.969059405940594
margin_B_seed2027,margin,llm,23,0.9806016456526084,0.969059405940594
margin_B_seed2027,margin,llm,24,0.9794931682613288,0.9678217821782178
margin_B_seed2027,margin,llm,25,0.9789403631569856,0.9678217821782178
margin_llm_periodic_temporal,margin,llm,0,0.9806166750190743,0.9764851485148516
margin_llm_periodic_temporal,margin,llm,1,0.9800616472799516,0.9752475247524752
margin_llm_periodic_temporal,margin,llm,2,0.9783987841760308,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,3,0.9783987841760308,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,4,0.9789513486176784,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,5,0.9789513486176784,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,6,0.9789513486176784,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,7,0.9795065388336702,0.974009900990099
margin_llm_periodic_temporal,margin,llm,8,0.9795065388336702,0.974009900990099
margin_llm_periodic_temporal,margin,llm,9,0.9789513486176784,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,10,0.9795039691291906,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,11,0.9806093825603956,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,12,0.9800566467600328,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,13,0.9795039691291906,0.9727722772277227
margin_llm_periodic_temporal,margin,llm,14,0.9778378559778864,0.969059405940594
margin_llm_periodic_temporal,margin,llm,15,0.9778319612178796,0.9665841584158416
margin_llm_periodic_temporal,margin,llm,16,0.9772792925146382,0.9665841584158416
margin_llm_periodic_temporal,margin,llm,17,0.9767266837076678,0.9665841584158416
margin_llm_periodic_temporal,margin,llm,18,0.9761709653202304,0.9653465346534652
margin_llm_periodic_temporal,margin,llm,19,0.9745101773941124,0.9641089108910892
margin_llm_periodic_temporal,margin,llm,20,0.9750626381258224,0.9641089108910892
margin_llm_periodic_temporal,margin,llm,21,0.9739543109314144,0.9628712871287128
margin_llm_periodic_temporal,margin,llm,22,0.9739543109314144,0.9628712871287128
margin_llm_periodic_temporal,margin,llm,23,0.9739543109314144,0.9628712871287128
