run_id,seed,n,n_phish,n_benign,final_round,f1_weighted_point,f1_weighted_ci_lo,f1_weighted_ci_hi,f1_weighted_ci_half,f1_phish_point,f1_phish_ci_lo,f1_phish_ci_hi,f1_phish_ci_half,precision_phish_point,precision_phish_ci_lo,precision_phish_ci_hi,precision_phish_ci_half,recall_phish_point,recall_phish_ci_lo,recall_phish_ci_hi,recall_phish_ci_half,precision_benign_point,precision_benign_ci_lo,precision_benign_ci_hi,precision_benign_ci_half,recall_benign_point,recall_benign_ci_lo,recall_benign_ci_hi,recall_benign_ci_half,accuracy_point,accuracy_ci_lo,accuracy_ci_hi,accuracy_ci_half,auc_point,auc_ci_lo,auc_ci_hi,auc_ci_half
drift_anchored_B_seed2025,2025,956,467,489,25,0.7946846478687591,0.7701598332893009,0.8199061732059718,0.02487316995833544,0.7545219638242894,0.7206242110905539,0.7887359555563469,0.03405587223289652,0.9511400651465798,0.9258157844357232,0.9736016880376562,0.02389295180096651,0.6252676659528907,0.582441113490364,0.6702355460385439,0.043897216274089934,0.7303543913713405,0.7082706766917293,0.7555213810024535,0.0236253521553621,0.9693251533742331,0.9529652351738241,0.983640081799591,0.015337423312883403,0.801255230125523,0.7782426778242678,0.8242677824267782,0.023012552301255207,0.9321080910655405,0.9158264473666925,0.9474877716617841,0.015830662147545804
drift_anchored_B_seed2026,2026,956,467,489,25,0.784359781038359,0.758217874163228,0.8102482975673684,0.026015211702070218,0.7405475880052151,0.7038475726722739,0.7751056712392708,0.035629049283498415,0.9466666666666667,0.9204874448430208,0.9710144927536232,0.02526352395530118,0.6081370449678801,0.563169164882227,0.6531049250535332,0.04496788008565311,0.7210365853658537,0.6982500819431746,0.7452830188679245,0.02351646846237493,0.967280163599182,0.950920245398773,0.9816462167689158,0.01536298568507144,0.7918410041841004,0.7688284518828452,0.8158995815899581,0.023535564853556457,0.9365834220079434,0.9209187784360862,0.9516569015120663,0.015369061537990059
drift_anchored_B_seed2027,2027,956,467,489,25,0.7836407299601842,0.7580504006602237,0.8089571900067131,0.0254533946732447,0.7378129117259552,0.7017508488964346,0.7725597930425903,0.03540447207307784,0.958904109589041,0.935374149659864,0.9798691275167786,0.022247488928457293,0.5995717344753747,0.5546038543897216,0.6445396145610278,0.04496788008565311,0.7183734939759037,0.6965305205702371,0.7422372229890346,0.022853351209398742,0.9754601226993865,0.9611451942740287,0.9877300613496932,0.013292433537832271,0.7918410041841004,0.7688284518828452,0.8148535564853556,0.023012552301255207,0.9237310772760913,0.9071792497033232,0.9393774385517794,0.016099094424228078
drift_anchored_B_seed2028,2028,956,467,489,25,0.7889867504092635,0.7636638895476661,0.8134126144071108,0.024874362429722352,0.7440633245382586,0.7084426147686143,0.777205740159108,0.03438156269524689,0.9690721649484536,0.9477084190319484,0.9867549668874173,0.019523273927734452,0.6038543897216274,0.5610278372591007,0.6488222698072805,0.043897216274089934,0.7218045112781954,0.6995645863570392,0.7445828768754466,0.022509145259203667,0.9815950920245399,0.9693251533742331,0.9918200408997955,0.011247443762781195,0.797071129707113,0.7740585774058577,0.8190376569037657,0.022489539748954013,0.9459238142781449,0.9318085679378885,0.9584757600837263,0.013333596072918896
drift_anchored_B_seed2029,2029,956,467,489,25,0.8049304521217807,0.7790221585320466,0.8301541560508326,0.025565998759393027,0.7682458386683739,0.7329842931937173,0.8014888337468983,0.0342522702765905,0.9554140127388535,0.9326774691358025,0.9766705298013245,0.021996530332761,0.6423982869379015,0.5952890792291221,0.6873661670235546,0.04603854389721623,0.7398753894080997,0.7157894736842105,0.7649989316629058,0.024604728989347624,0.9713701431492843,0.9550102249488752,0.9856850715746421,0.015337423312883458,0.8106694560669456,0.7866108786610879,0.8347280334728033,0.024058577405857706,0.9259205738232551,0.9090653915038776,0.9424871804977163,0.01671089449691937
