run_id,strategy,oracle,round,n_accepted,pp_f1w,pp_recall_phish,pp_ece
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,24,1200,0.7911969535221411,0.6188436830835118,0.1740971832170876
drift_anchored_llm_periodic_shuffle_B,drift_anchored,llm,25,1250,0.7923609074717057,0.6209850107066381,0.1746274324825698
drift_anchored_llm_periodic_temporal,drift_anchored,llm,0,0,0.6233718201816931,0.3597430406852248,0.312490974846157
drift_anchored_llm_periodic_temporal,drift_anchored,llm,1,50,0.624261529542696,0.3597430406852248,0.3092133466001416
drift_anchored_llm_periodic_temporal,drift_anchored,llm,2,100,0.6285457398980647,0.3704496788008565,0.3005150347184714
drift_anchored_llm_periodic_temporal,drift_anchored,llm,3,149,0.624261529542696,0.3597430406852248,0.3028118219573685
drift_anchored_llm_periodic_temporal,drift_anchored,llm,4,199,0.628195871932178,0.3576017130620985,0.2961113152347394
drift_anchored_llm_periodic_temporal,drift_anchored,llm,5,249,0.6294517390554951,0.3554603854389722,0.2973863939775459
drift_anchored_llm_periodic_temporal,drift_anchored,llm,6,296,0.6315903136996431,0.3533190578158458,0.2996277982124205
drift_anchored_llm_periodic_temporal,drift_anchored,llm,7,346,0.648915606623264,0.3768736616702355,0.2896568079036448
drift_anchored_llm_periodic_temporal,drift_anchored,llm,8,396,0.6351550024049334,0.3533190578158458,0.3022804315072806
drift_anchored_llm_periodic_temporal,drift_anchored,llm,9,445,0.6308456844329361,0.3468950749464668,0.3069235540367216
drift_anchored_llm_periodic_temporal,drift_anchored,llm,10,494,0.6604551593371171,0.3918629550321199,0.2700084668866858
drift_anchored_llm_periodic_temporal,drift_anchored,llm,11,544,0.6758980331758987,0.4175588865096359,0.2591829997687253
drift_anchored_llm_periodic_temporal,drift_anchored,llm,12,594,0.6896323602251556,0.4411134903640257,0.2472241136840318
drift_anchored_llm_periodic_temporal,drift_anchored,llm,13,644,0.7003395196169591,0.4539614561027837,0.2364858747151626
drift_anchored_llm_periodic_temporal,drift_anchored,llm,14,694,0.710733665416583,0.4710920770877944,0.2314745847631632
drift_anchored_llm_periodic_temporal,drift_anchored,llm,15,743,0.7298483521223704,0.5032119914346895,0.2212236491236205
drift_anchored_llm_periodic_temporal,drift_anchored,llm,16,793,0.733615687081417,0.5096359743040685,0.2145642443792743
drift_anchored_llm_periodic_temporal,drift_anchored,llm,17,842,0.733615687081417,0.5096359743040685,0.2110643418706682
drift_anchored_llm_periodic_temporal,drift_anchored,llm,18,891,0.7448124484250034,0.5289079229122056,0.2025504792562198
drift_anchored_llm_periodic_temporal,drift_anchored,llm,19,941,0.7595077283073074,0.5546038543897216,0.1920986712578429
drift_anchored_llm_periodic_temporal,drift_anchored,llm,20,991,0.7679636592173779,0.569593147751606,0.187433934849652
drift_anchored_llm_periodic_temporal,drift_anchored,llm,21,1041,0.7691649463616387,0.5717344753747323,0.1889018009259764
drift_anchored_llm_periodic_temporal,drift_anchored,llm,22,1091,0.7691649463616387,0.5717344753747323,0.189219701415722
